Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
718 E 51ST ST,,,,,,,,,0.75,Bing,41.8022623658,-87.608153522,718 E 51ST ST,"718 E 51st St, Chicago, IL 60615, United States",24520,1/5/2014 3:22:00 PM,K524635,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,True,2014-01-05 15:22:00
714 E 51ST ST,,,,,,,,,0.75,Bing,41.8022616953,-87.6082319766,714 E 51ST ST,"714 E 51st St, Chicago, IL 60615, United States",24521,1/5/2014 3:27:00 PM,N160542,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-05 15:27:00
712 E 51ST ST,,,,,,,,,0.75,Bing,41.8022616953,-87.6082715392,712 E 51ST ST,"712 E 51st St, Chicago, IL 60615, United States",24522,1/5/2014 3:29:00 PM,R161413,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,MERZ,60,True,2014-01-05 15:29:00
710 E 51ST ST,,,,,,,,,0.75,Bing,41.8025398254,-87.6081314087,710 E 51ST ST,"710 E 51st St, Chicago, IL 60615, United States",24523,1/5/2014 3:32:00 PM,A226709,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-05 15:32:00
704 E 51ST ST,,,,,,,,,0.75,Bing,41.8022603542,-87.608429119,704 E 51ST ST,"704 E 51st St, Chicago, IL 60615, United States",24524,1/5/2014 3:36:00 PM,H141344,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,DODG,60,True,2014-01-05 15:36:00
700 E 51ST ST,,,,,,,,,0.75,Bing,41.8025093079,-87.6086883545,700 E 51ST ST,"700 E 51st St, Chicago, IL 60615, United States",24525,1/5/2014 3:41:00 PM,FP20320,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,FORD,60,True,2014-01-05 15:41:00
948 N PULASKI,948,NORTH,PULASKI,-87.7264608,41.8986457,948 NORTH PULASKI ROAD,N,948 N PULASKI,,,,,,,24537,1/2/2014 8:00:00 PM,R450934,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2014-01-02 20:00:00
8934 S HALSTED AVE,,,,,,,,,0.77,dstk,41.731188,-87.643568,8934 S HALSTED AVE,8934 S Halsted St,24650,1/3/2014 8:40:00 PM,9110311,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MITS,60,True,2014-01-03 20:40:00
5323 W FULLERTON,,,,,,,,,0.763,dstk,41.923987,-87.759619,5323 W FULLERTON,5323 W Fullerton Ave,24681,1/6/2014 9:40:00 PM,P189582,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2014-01-06 21:40:00
5315 W FULLERTON,5315,WEST,FULLERTON,-87.7592551,41.9238403,5315 WEST FULLERTON AVENUE,W,5315 W FULLERTON,,,,,,,24682,1/6/2014 9:45:00 PM,7860937,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HYUN,60,True,2014-01-06 21:45:00
5315 W FULLERTON,5315,WEST,FULLERTON,-87.7592551,41.9238403,5315 WEST FULLERTON AVENUE,W,5315 W FULLERTON,,,,,,,50672,1/6/2014 9:50:00 PM,Y617696,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2014-01-06 21:50:00
5315 W FULLERTON,5315,WEST,FULLERTON,-87.7592551,41.9238403,5315 WEST FULLERTON AVENUE,W,5315 W FULLERTON,,,,,,,239346,2/17/2014 6:06:00 PM,S375086,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2014-02-17 18:06:00
4218 W MONTROSE,,,,,,,,,0.759,dstk,41.960882,-87.733476,4218 W MONTROSE,4218 W Montrose Ave,24920,1/7/2014 4:08:00 PM,N180184,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2014-01-07 16:08:00
4037 N PULASKI,4037,NORTH,PULASKI,-87.7273206,41.954796,4037 NORTH PULASKI ROAD,N,4037 N PULASKI,,,,,,,24954,1/8/2014 4:24:00 PM,5677919,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,NISS,60,True,2014-01-08 16:24:00
3148 W DIVERSEY,,,,,,,,,0.759,dstk,41.93203,-87.706815,3148 W DIVERSEY,3148 W Diversey Ave,24971,1/7/2014 5:42:00 PM,PK4N3F,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,14,FORD,60,True,2014-01-07 17:42:00
1651 N ELSTON,1651,NORTH,ELSTON,-87.6627047,41.912093,1651 NORTH ELSTON AVENUE,N,1651 N ELSTON,,,,,,,25013,1/1/2014 12:20:00 AM,S357896,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,DODG,60,True,2014-01-01 00:20:00
1651 N ELSTON,1651,NORTH,ELSTON,-87.6627047,41.912093,1651 NORTH ELSTON AVENUE,N,1651 N ELSTON,,,,,,,25014,1/1/2014 12:20:00 AM,AA999,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,JEEP,60,True,2014-01-01 00:20:00
1651 N ELSTON,1651,NORTH,ELSTON,-87.6627047,41.912093,1651 NORTH ELSTON AVENUE,N,1651 N ELSTON,,,,,,,25015,1/1/2014 12:20:00 AM,K665396,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,TOYT,60,True,2014-01-01 00:20:00
1661 N ELSTON,1661,NORTH,ELSTON,-87.6628708,41.9123459,1661 NORTH ELSTON AVENUE,N,1661 N ELSTON,,,,,,,25016,1/1/2014 12:20:00 AM,R451235,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,HYUN,60,True,2014-01-01 00:20:00
1661 N ELSTON,1661,NORTH,ELSTON,-87.6628708,41.9123459,1661 NORTH ELSTON AVENUE,N,1661 N ELSTON,,,,,,,25017,1/1/2014 12:20:00 AM,S222873,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,CADI,60,True,2014-01-01 00:20:00
1675 N ELSTON,1675,NORTH,ELSTON,-87.6632326,41.9127058,1675 NORTH ELSTON AVENUE,N,1675 N ELSTON,,,,,,,25018,1/1/2014 12:20:00 AM,N282722,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,NISS,60,True,2014-01-01 00:20:00
1677 N ELSTON,,,,,,,,,0.75,dstk,41.912044,-87.663043,1677 N ELSTON,1677 N Elston Ave,25019,1/1/2014 12:20:00 AM,R845949,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,MAZD,60,True,2014-01-01 00:20:00
1677 N ELSTON,,,,,,,,,0.75,dstk,41.912044,-87.663043,1677 N ELSTON,1677 N Elston Ave,25020,1/1/2014 12:20:00 AM,CECE8,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,192,FORD,60,True,2014-01-01 00:20:00
5319 S RACINE,5319,SOUTH,RACINE,-87.654682,41.797217,5319 SOUTH RACINE AVENUE,S,5319 S RACINE,,,,,,,25021,1/6/2014 12:27:00 AM,9734742,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,701,KIA,60,True,2014-01-06 00:27:00
5319 S RACINE,5319,SOUTH,RACINE,-87.654682,41.797217,5319 SOUTH RACINE AVENUE,S,5319 S RACINE,,,,,,,45259,1/5/2014 6:10:00 PM,A663076,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PONT,60,True,2014-01-05 18:10:00
4022 N CENTARL,,,,,,,,,0.732,dstk,41.953642,-87.767089,4022 N CENTARL,4022 N Central Ave,25062,1/4/2014 5:13:00 PM,3549066,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,TOYT,60,True,2014-01-04 17:13:00
4023 N CENTRAL,,,,,,,,,0.755,dstk,41.953611,-87.766938,4023 N CENTRAL,4023 N Central Ave,25063,1/4/2014 5:15:00 PM,S132617,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2014-01-04 17:15:00
3920 N CENTRA;,,,,,,,,,0.75,Bing,41.910182,-87.724777,3920 N CENTRA;,"3920 W North Ave, Chicago, IL 60647, United States",25064,1/4/2014 5:19:00 PM,3728444,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HOND,60,True,2014-01-04 17:19:00
3820 N CENTRAL,3820,NORTH,CENTRAL,-87.7671699,41.9501907,3820 NORTH CENTRAL AVENUE,N,3820 N CENTRAL,,,,,,,25065,1/4/2014 5:23:00 PM,S643246,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,TOYT,60,True,2014-01-04 17:23:00
3821 N CENTARL,,,,,,,,,0.732,dstk,41.950135,-87.766823,3821 N CENTARL,3821 N Central Ave,25066,1/4/2014 5:25:00 PM,L473734,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,JEEP,60,True,2014-01-04 17:25:00
5245 S RACINE,5245,SOUTH,RACINE,-87.654722,41.798268,5245 SOUTH RACINE AVENUE,S,5245 S RACINE,,,,,,,25229,1/8/2014 2:00:00 PM,A904560,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PONT,60,True,2014-01-08 14:00:00
5241 S RACINE,,,,,,,,,0.75,dstk,41.798881,-87.654911,5241 S RACINE,5241 S Racine Ave,25230,1/8/2014 2:00:00 AM,L577801,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2014-01-08 02:00:00
527 S RACINE AVE,,,,,,,,,0.839,dstk,41.875071,-87.656945,527 S RACINE AVE,527 S Racine Ave,25231,1/8/2014 2:10:00 AM,H936850,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,SATR,60,True,2014-01-08 02:10:00
5235 S RACINE ST,,,,,,,,,0.768,dstk,41.798992,-87.654913,5235 S RACINE ST,5235 S Racine Ave,25232,1/8/2014 2:10:00 AM,R541191,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2014-01-08 02:10:00
5237 S RACINE ST,,,,,,,,,0.768,dstk,41.798955,-87.654913,5237 S RACINE ST,5237 S Racine Ave,25233,1/8/2014 2:10:00 AM,S132440,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,BUIC,60,True,2014-01-08 02:10:00
5231 S RACINE ST,,,,,,,,,0.768,dstk,41.799066,-87.654915,5231 S RACINE ST,5231 S Racine Ave,25234,1/8/2014 2:15:00 AM,64022T,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2014-01-08 02:15:00
5211 S RACINE AVE,,,,,,,,,0.839,dstk,41.799436,-87.654931,5211 S RACINE AVE,5211 S Racine Ave,25235,1/8/2014 2:15:00 AM,L822720,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2014-01-08 02:15:00
5150 S RACINEA VE,,,,,,,,,0.815,dstk,41.800517,-87.655112,5150 S RACINEA VE,5150 S Racine Ave,25236,1/8/2014 2:20:00 AM,7892PT,IL,OTH,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2014-01-08 02:20:00
5147 S RACINE AVE,,,,,,,,,0.839,dstk,41.800569,-87.654963,5147 S RACINE AVE,5147 S Racine Ave,25237,1/8/2014 2:25:00 AM,N650168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,KIA,60,True,2014-01-08 02:25:00
5143 S RACINEA VE,,,,,,,,,0.815,dstk,41.800642,-87.654964,5143 S RACINEA VE,5143 S Racine Ave,25238,1/8/2014 2:25:00 AM,9879387,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,KIA,60,True,2014-01-08 02:25:00
5137 S RACINE AVE,,,,,,,,,0.839,dstk,41.800752,-87.654966,5137 S RACINE AVE,5137 S Racine Ave,25239,1/8/2014 2:25:00 AM,1383788,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2014-01-08 02:25:00
5135 S RACINE AVE,,,,,,,,,0.839,dstk,41.800788,-87.654967,5135 S RACINE AVE,5135 S Racine Ave,25240,1/8/2014 2:25:00 AM,G917642,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PONT,60,True,2014-01-08 02:25:00
5125 S RACINE AVE,,,,,,,,,0.839,dstk,41.800971,-87.65497,5125 S RACINE AVE,5125 S Racine Ave,25241,1/8/2014 2:30:00 AM,8562098,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2014-01-08 02:30:00
2520 W HARRISON,,,,,,,,,0.781,dstk,37.796761,-89.36234,2520 W HARRISON,2520 W Harrison Rd,25284,1/1/2014 7:40:00 PM,S122466,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,KIA,60,True,2014-01-01 19:40:00
2535 W HARRISON,,,,,,,,,0.781,dstk,37.796914,-89.362729,2535 W HARRISON,2535 W Harrison Rd,25285,1/1/2014 7:44:00 PM,1896WS,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,CHEV,60,True,2014-01-01 19:44:00
2519 W HARRISON,2519,WEST,HARRISON,-87.6894621,41.8736139,2519 WEST HARRISON STREET,W,2519 W HARRISON,,,,,,,25286,1/1/2014 7:52:00 PM,R770137,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,413,KIA,60,True,2014-01-01 19:52:00
113 W 119TH,,,,,,,,,0.815,dstk,41.677917,-87.625549,113 W 119TH,113 W 119th St,25554,1/2/2014 4:32:00 PM,336209D,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,GMC,60,True,2014-01-02 16:32:00
8006 S EXCHANGE,8006,SOUTH,EXCHANGE,-87.5531699,41.7497629,8006 SOUTH EXCHANGE AVENUE,S,8006 S EXCHANGE,,,,,,,25571,1/5/2014 7:46:00 PM,9729607,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2014-01-05 19:46:00
8008 S EXCHANGE,,,,,,,,,0.759,dstk,41.749822,-87.552934,8008 S EXCHANGE,8008 S Exchange Ave,25572,1/5/2014 7:47:00 PM,P884848,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,PONT,60,True,2014-01-05 19:47:00
8020 S EXCHANGE,,,,,,,,,0.759,dstk,41.749417,-87.552928,8020 S EXCHANGE,8020 S Exchange Ave,25573,1/6/2014 7:50:00 PM,L873247,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2014-01-06 19:50:00
8120 S EXCHANGE,,,,,,,,,0.759,dstk,41.747656,-87.552893,8120 S EXCHANGE,8120 S Exchange Ave,25575,1/5/2014 8:00:00 PM,L343547,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHRY,60,True,2014-01-05 20:00:00
6523 S WESTERN,,,,,,,,,0.755,dstk,41.775192,-87.683461,6523 S WESTERN,6523 S Western Ave,25650,1/7/2014 6:54:00 PM,N67042,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,GEO,60,True,2014-01-07 18:54:00
6816 S WESTERN,6816,SOUTH,WESTERN,-87.683667,41.7696166,6816 SOUTH WESTERN AVENUE,S,6816 S WESTERN,,,,,,,25651,1/7/2014 7:00:00 PM,X482005,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,FORD,60,True,2014-01-07 19:00:00
6421 S WESTERN,,,,,,,,,0.755,dstk,41.777046,-87.683508,6421 S WESTERN,6421 S Western Ave,25652,1/7/2014 7:04:00 PM,L726072,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,BUIC,60,True,2014-01-07 19:04:00
6908 S WESTERN,6908,SOUTH,WESTERN,-87.6836742,41.7680198,6908 SOUTH WESTERN AVENUE,S,6908 S WESTERN,,,,,,,25653,1/7/2014 7:05:00 PM,N254688,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHRY,60,True,2014-01-07 19:05:00
6908 S WESTERN,6908,SOUTH,WESTERN,-87.6836742,41.7680198,6908 SOUTH WESTERN AVENUE,S,6908 S WESTERN,,,,,,,255017,2/17/2014 7:58:00 PM,S864876,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,MAZD,60,True,2014-02-17 19:58:00
6914 S WESTERN,6914,SOUTH,WESTERN,-87.683659,41.767792,6914 SOUTH WESTERN AVENUE,S,6914 S WESTERN,,,,,,,25654,1/7/2014 7:14:00 PM,9107511,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,HOND,60,True,2014-01-07 19:14:00
6914 S WESTERN,6914,SOUTH,WESTERN,-87.683659,41.767792,6914 SOUTH WESTERN AVENUE,S,6914 S WESTERN,,,,,,,213487,2/8/2014 7:42:00 PM,N848224,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,AUDI,60,True,2014-02-08 19:42:00
127 N CENTRAL,127,NORTH,CENTRAL,-87.7642297,41.8831078,127 NORTH CENTRAL AVENUE,N,127 N CENTRAL,,,,,,,25675,1/1/2014 2:01:00 PM,973P607,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,ISU,60,True,2014-01-01 14:01:00
127 N CENTRAL,127,NORTH,CENTRAL,-87.7642297,41.8831078,127 NORTH CENTRAL AVENUE,N,127 N CENTRAL,,,,,,,250326,2/17/2014 5:36:00 PM,S675031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CADI,60,True,2014-02-17 17:36:00
333 N CENTRAL,333,NORTH,CENTRAL,-87.7644973,41.8867108,333 NORTH CENTRAL AVENUE,N,333 N CENTRAL,,,,,,,25676,1/1/2014 2:04:00 PM,S858222,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,MERC,60,True,2014-01-01 14:04:00
326 N CENTRAL,326,NORTH,CENTRAL,-87.7654688,41.8865996,326 NORTH CENTRAL AVENUE,N,326 N CENTRAL,,,,,,,25677,1/1/2014 2:08:00 PM,G393613,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2014-01-01 14:08:00
5048 W CHICAGO,5048,WEST,CHICAGO,-87.7526394,41.8951575,5048 WEST CHICAGO AVENUE,W,5048 W CHICAGO,,,,,,,25679,1/1/2014 2:27:00 PM,K104610,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,DODG,60,True,2014-01-01 14:27:00
5048 W CHICAGO,5048,WEST,CHICAGO,-87.7526394,41.8951575,5048 WEST CHICAGO AVENUE,W,5048 W CHICAGO,,,,,,,125779,1/26/2014 11:46:00 PM,R983343,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2014-01-26 23:46:00
5316 W WASHINGTON,5316,WEST,WASHINGTON,-87.7583577,41.8824935,5316 WEST WASHINGTON BOULEVARD,W,5316 W WASHINGTON,,,,,,,25727,1/5/2014 8:40:00 PM,978P050,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,LINC,60,True,2014-01-05 20:40:00
3534 W CHICAGO,3534,WEST,CHICAGO,-87.7152631,41.8957167,3534 WEST CHICAGO AVENUE,W,3534 W CHICAGO,,,,,,,25784,1/6/2014 1:22:00 AM,S122490,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,BMW,60,True,2014-01-06 01:22:00
714 E 51ST STTEET,,,,,,,,,0.75,Bing,41.8022616953,-87.6082319766,714 E 51ST STTEET,"714 E 51st St, Chicago, IL 60615, United States",25833,1/1/2014 3:00:00 PM,LA03763,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-01 15:00:00
712 E 51ST STREET,,,,,,,,,0.75,Bing,41.8022616953,-87.6082715392,712 E 51ST STREET,"712 E 51st St, Chicago, IL 60615, United States",25834,1/1/2014 3:00:00 PM,H501624,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-01 15:00:00
550 E 51ST STREET,,,,,,,,,0.75,Bing,41.8022093922,-87.6123283803,550 E 51ST STREET,"550 E 51st St, Chicago, IL 60615, United States",25835,1/4/2014 5:30:00 PM,K513631,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,BMW,60,True,2014-01-04 17:30:00
544 E 51ST STREET,,,,,,,,,0.789,dstk,41.802227,-87.612413,544 E 51ST STREET,544 E 51st St,25836,1/4/2014 5:34:00 PM,H485023,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,True,2014-01-04 17:34:00
530 E 51ST STREET,,,,,,,,,0.789,dstk,41.80222,-87.6128,530 E 51ST STREET,530 E 51st St,25837,1/4/2014 5:34:00 PM,K519812,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-04 17:34:00
500 E 51ST STREET,,,,,,,,,0.789,dstk,41.802126,-87.614192,500 E 51ST STREET,500 E 51st St,25838,1/4/2014 5:36:00 PM,8577717,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2014-01-04 17:36:00
500 E 51ST STREET,,,,,,,,,0.789,dstk,41.802126,-87.614192,500 E 51ST STREET,500 E 51st St,25839,1/4/2014 5:38:00 PM,G600314,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,NISS,60,True,2014-01-04 17:38:00
318 E 51ST STREET,,,,,,,,,0.789,dstk,41.802067,-87.618517,318 E 51ST STREET,318 E 51st St,25840,1/4/2014 5:40:00 PM,P426373,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,True,2014-01-04 17:40:00
126 E 51ST STREET,,,,,,,,,0.789,dstk,41.802082,-87.62224,126 E 51ST STREET,126 E 51st St,25841,1/4/2014 7:12:00 PM,H345335,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,TOYT,60,True,2014-01-04 19:12:00
126 E 51ST STREET,,,,,,,,,0.789,dstk,41.802082,-87.62224,126 E 51ST STREET,126 E 51st St,2249096,2/5/2014 3:37:00 PM,H345335,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,TOYT,60,True,2014-02-05 15:37:00
7150 S WESTERN,,,,,,,,,0.755,dstk,41.763768,-87.683294,7150 S WESTERN,7150 S Western Ave,25917,1/8/2014 3:33:00 AM,1274499B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2014-01-08 03:33:00
7150 S WESTERN,,,,,,,,,0.755,dstk,41.763768,-87.683294,7150 S WESTERN,7150 S Western Ave,180211,2/1/2014 5:45:00 PM,P271340,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,VOLK,60,True,2014-02-01 17:45:00
7150 S WESTERN,,,,,,,,,0.755,dstk,41.763768,-87.683294,7150 S WESTERN,7150 S Western Ave,184207,2/1/2014 5:45:00 PM,R183366,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2014-02-01 17:45:00
7150 S WESTERN,,,,,,,,,0.755,dstk,41.763768,-87.683294,7150 S WESTERN,7150 S Western Ave,184208,2/1/2014 5:45:00 PM,K747670,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,BUIC,60,True,2014-02-01 17:45:00
7052 S WESTERN,7052,SOUTH,WESTERN,-87.6835414,41.7649542,7052 SOUTH WESTERN AVENUE,S,7052 S WESTERN,,,,,,,25918,1/8/2014 3:37:00 AM,MY7479,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2014-01-08 03:37:00
6935 S CALIFORNIA,6935,SOUTH,CALIFORNIA,-87.692802,41.7671255,6935 SOUTH CALIFORNIA AVENUE,S,6935 S CALIFORNIA,,,,,,,25919,1/8/2014 3:51:00 AM,N661111,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHRY,60,True,2014-01-08 03:51:00
7006 S CALIFORNICA,,,,,,,,,0.764,dstk,41.766244,-87.693145,7006 S CALIFORNICA,7006 S California Ave,25920,1/8/2014 3:53:00 AM,H553108,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2014-01-08 03:53:00
7018 S CALIFORNIA,,,,,,,,,0.766,dstk,41.766021,-87.693142,7018 S CALIFORNIA,7018 S California Ave,25921,1/8/2014 4:03:00 AM,S470400,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2014-01-08 04:03:00
7042 S CALIFORNIA,,,,,,,,,0.766,dstk,41.765576,-87.693131,7042 S CALIFORNIA,7042 S California Ave,25922,1/8/2014 4:06:00 AM,S627238,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2014-01-08 04:06:00
7046 S CALIFORNIA,,,,,,,,,0.766,dstk,41.765502,-87.69313,7046 S CALIFORNIA,7046 S California Ave,25923,1/8/2014 4:06:00 AM,N554387,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PONT,60,True,2014-01-08 04:06:00
7052 S CALIFORNIA,,,,,,,,,0.766,dstk,41.76539,-87.693127,7052 S CALIFORNIA,7052 S California Ave,25924,1/8/2014 4:10:00 AM,R131075,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2014-01-08 04:10:00
6240 S WESTERN,6240,SOUTH,WESTERN,-87.6839201,41.7798531,6240 SOUTH WESTERN AVENUE,S,6240 S WESTERN,,,,,,,25927,1/8/2014 4:39:00 AM,S384162,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,MERC,60,True,2014-01-08 04:39:00
6240 S WESTERN,6240,SOUTH,WESTERN,-87.6839201,41.7798531,6240 SOUTH WESTERN AVENUE,S,6240 S WESTERN,,,,,,,117736,1/5/2014 8:29:00 PM,R418661,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,211,KIA,60,True,2014-01-05 20:29:00
6254 S WESTERN,6254,SOUTH,WESTERN,-87.6838904,41.7794949,6254 SOUTH WESTERN AVENUE,S,6254 S WESTERN,,,,,,,25928,1/8/2014 4:40:00 AM,R343482,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2014-01-08 04:40:00
7221 S WESTERN,7221,SOUTH,WESTERN,-87.682798,41.762288,7221 SOUTH WESTERN AVENUE,S,7221 S WESTERN,,,,,,,25929,1/8/2014 4:45:00 AM,S759675,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,INFI,60,True,2014-01-08 04:45:00
6425 S MARTIN LUT KING DR,,,,,,,,,0.75,Bing,41.777622,-87.615211,6425 S MARTIN LUT KING DR,"6425 S King Dr, Chicago, IL 60637, United States",25960,1/6/2014 9:48:00 PM,697P478,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HYUN,60,True,2014-01-06 21:48:00
