Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
5341 N WESTERN,,,,,,,,,0.755,dstk,41.978554,-87.689173,5341 N WESTERN,5341 N Western Ave,79535,1/8/2010 10:35:00 AM,4504552,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2010-01-08 10:35:00
5321 N LINCOLN,5321,NORTH,LINCOLN,-87.6921871,41.9782827,5321 NORTH LINCOLN AVENUE,N,5321 N LINCOLN,,,,,,,79536,1/8/2010 10:40:00 AM,6683TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2010-01-08 10:40:00
5321 N LINCOLN,5321,NORTH,LINCOLN,-87.6921871,41.9782827,5321 NORTH LINCOLN AVENUE,N,5321 N LINCOLN,,,,,,,79537,1/8/2010 10:40:00 AM,A171501,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,MAZD,60,True,2010-01-08 10:40:00
5509 N LINCOLN,5509,NORTH,LINCOLN,-87.692553,41.9817021,5509 NORTH LINCOLN AVENUE,N,5509 N LINCOLN,,,,,,,79538,1/8/2010 10:45:00 AM,62179PB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2010-01-08 10:45:00
5545 N LINCOLN,5545,NORTH,LINCOLN,-87.693714,41.9825634,5545 NORTH LINCOLN AVENUE,N,5545 N LINCOLN,,,,,,,79539,1/8/2010 10:50:00 AM,5281TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2010-01-08 10:50:00
5542 N LINCOLN,,,,,,,,,0.755,dstk,41.982262,-87.693686,5542 N LINCOLN,5542 N Lincoln Ave,79540,1/8/2010 10:50:00 AM,A433975,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,TOYT,60,True,2010-01-08 10:50:00
5631 N LINCOLN,,,,,,,,,0.755,dstk,41.983766,-87.696032,5631 N LINCOLN,5631 N Lincoln Ave,79541,1/8/2010 11:00:00 AM,6506073,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2010-01-08 11:00:00
5030 N WESTERN,5030,NORTH,WESTERN,-87.689309,41.9731864,5030 NORTH WESTERN AVENUE,N,5030 N WESTERN,,,,,,,79542,1/8/2010 11:10:00 AM,37141RB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2010-01-08 11:10:00
618 N LARAMIE,,,,,,,,,0.755,dstk,41.89159,-87.755548,618 N LARAMIE,618 N Laramie Ave,80835,1/7/2010 11:40:00 AM,H291900,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2010-01-07 11:40:00
68 W DIVISION,,,,,,,,,0.775,dstk,41.903914,-87.630715,68 W DIVISION,68 W Division St,87022,1/8/2010 8:26:00 AM,X710069,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,MITS,60,True,2010-01-08 08:26:00
1919 N HALSTED,,,,,,,,,0.772,dstk,41.916396,-87.648367,1919 N HALSTED,1919 N Halsted St,87130,1/8/2010 10:00:00 AM,1557608,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2010-01-08 10:00:00
1911 N HALSTED,1911,NORTH,HALSTED,-87.6481834,41.9163527,1911 NORTH HALSTED STREET,N,1911 N HALSTED,,,,,,,87131,1/8/2010 10:00:00 AM,9480470,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2010-01-08 10:00:00
1329 S KEDZIE,1329,SOUTH,KEDZIE,-87.7053394,41.8636289,1329 SOUTH KEDZIE AVENUE,S,1329 S KEDZIE,,,,,,,88663,1/16/2010 4:10:00 AM,G971708,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,BUIC,60,True,2010-01-16 04:10:00
1845 N HALSTED,1845,NORTH,HALSTED,-87.6481798,41.9151455,1845 NORTH HALSTED STREET,N,1845 N HALSTED,,,,,,,106687,1/8/2010 9:50:00 AM,6786588,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2010-01-08 09:50:00
1930 N HALSTED,1930,NORTH,HALSTED,-87.6487536,41.9169636,1930 NORTH HALSTED STREET,N,1930 N HALSTED,,,,,,,106688,1/8/2010 9:55:00 AM,8277867,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2010-01-08 09:55:00
5446 N ELSTON,5446,NORTH,ELSTON,-87.7601417,41.9801419,5446 NORTH ELSTON AVENUE,N,5446 N ELSTON,,,,,,,112477,1/21/2010 3:15:00 AM,8949405,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HOND,60,True,2010-01-21 03:15:00
5317 N ELSTON,,,,,,,,,0.75,dstk,41.977448,-87.75516,5317 N ELSTON,5317 N Elston Ave,112478,1/21/2010 3:32:00 AM,373L185,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2010-01-21 03:32:00
5537 N ELSTON,,,,,,,,,0.75,dstk,41.982525,-87.763447,5537 N ELSTON,5537 N Elston Ave,112480,1/21/2010 3:40:00 AM,3639TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,CHEV,60,True,2010-01-21 03:40:00
5541 N ELSTON,,,,,,,,,0.75,dstk,41.982561,-87.763493,5541 N ELSTON,5541 N Elston Ave,112481,1/21/2010 3:44:00 AM,H569209,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MITS,60,True,2010-01-21 03:44:00
7004 N CLARK,7004,NORTH,CLARK,-87.6744022,42.0092979,7004 NORTH CLARK STREET,N,7004 N CLARK,,,,,,,119820,1/19/2010 3:12:00 AM,H941377,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2010-01-19 03:12:00
3608 W DIVERSEY,3608,WEST,DIVERSEY,-87.7176277,41.9320874,3608 WEST DIVERSEY AVENUE,W,3608 W DIVERSEY,,,,,,,127467,1/8/2010 2:00:00 AM,62603SB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2010-01-08 02:00:00
3610 W DIVERSEY,3610,WEST,DIVERSEY,-87.7177206,41.9320876,3610 WEST DIVERSEY AVENUE,W,3610 W DIVERSEY,,,,,,,127469,1/8/2010 2:00:00 AM,ROMAN26,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2010-01-08 02:00:00
3612 W DIVERSEY,3612,WEST,DIVERSEY,-87.7178193,41.9320993,3612 WEST DIVERSEY AVENUE,W,3612 W DIVERSEY,,,,,,,127470,1/8/2010 2:02:00 AM,G215645,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2010-01-08 02:02:00
3620 W DIVERSEY,3620,WEST,DIVERSEY,-87.7181407,41.9320769,3620 WEST DIVERSEY AVENUE,W,3620 W DIVERSEY,,,,,,,127471,1/8/2010 3:07:00 AM,AZTLAN2,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,NISS,60,True,2010-01-08 03:07:00
3622 W DIVERSEY,,,,,,,,,0.759,dstk,41.931972,-87.717925,3622 W DIVERSEY,3622 W Diversey Ave,127472,1/8/2010 3:10:00 AM,2CDJ803,ID,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,PONT,60,True,2010-01-08 03:10:00
3630 W DIVERSEY,3630,WEST,DIVERSEY,-87.7184438,41.932127,3630 WEST DIVERSEY AVENUE,W,3630 W DIVERSEY,,,,,,,127475,1/8/2010 3:20:00 AM,,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,OLDS,60,True,2010-01-08 03:20:00
3708 W DIVERSEY,3708,WEST,DIVERSEY,-87.720092,41.932084,3708 WEST DIVERSEY AVENUE,W,3708 W DIVERSEY,,,,,,,127479,1/8/2010 3:35:00 AM,4174519,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,PONT,60,True,2010-01-08 03:35:00
3732 W DIVERSEY,,,,,,,,,0.759,dstk,41.931942,-87.720695,3732 W DIVERSEY,3732 W Diversey Ave,127483,1/8/2010 3:45:00 AM,H253242,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2010-01-08 03:45:00
5542 S ARCHER,5542,SOUTH,ARCHER,-87.748237,41.798125,5542 SOUTH ARCHER AVENUE,S,5542 S ARCHER,,,,,,,146105,1/30/2010 3:01:00 AM,A918600,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHRY,60,True,2010-01-30 03:01:00
3847 W MADISON,,,,,,,,,0.772,dstk,41.880696,-87.721797,3847 W MADISON,3847 W Madison St,193654,2/6/2010 3:21:00 AM,56937FF,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,BUIC,60,True,2010-02-06 03:21:00
3840 W MADISON,3840,WEST,MADISON,-87.7224239,41.8809913,3840 WEST MADISON STREET,W,3840 W MADISON,,,,,,,193655,2/6/2010 3:30:00 AM,9433330,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,MERC,60,True,2010-02-06 03:30:00
1643 W 63RD ST,,,,,,,,,0.808,dstk,41.779355,-87.665699,1643 W 63RD ST,1643 W 63rd St,196014,2/9/2010 10:17:00 PM,YT1146,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2010-02-09 22:17:00
1641 W 63RD ST,,,,,,,,,0.808,dstk,41.779356,-87.665612,1641 W 63RD ST,1641 W 63rd St,196015,2/9/2010 10:19:00 PM,H950398,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2010-02-09 22:19:00
750 W 63RD ST,,,,,,,,,0.808,dstk,41.779836,-87.644008,750 W 63RD ST,750 W 63rd St,196016,2/9/2010 10:35:00 PM,X933887,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,VOLK,60,True,2010-02-09 22:35:00
1010 W 63RD ST,,,,,,,,,0.711,dstk,41.779597,-87.649946,1010 W 63RD ST,1012 W 63rd St,196017,2/9/2010 11:15:00 PM,X728301,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2010-02-09 23:15:00
1010 W 63RD ST,,,,,,,,,0.711,dstk,41.779597,-87.649946,1010 W 63RD ST,1012 W 63rd St,196019,2/9/2010 11:15:00 PM,X728301,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2010-02-09 23:15:00
154 E 111TH ST,,,,,,,,,0.873,dstk,41.692712,-87.619193,154 E 111TH ST,154 E 111th St,198648,2/9/2010 4:19:00 AM,9045684,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,PONT,60,True,2010-02-09 04:19:00
153 E 111TH ST,,,,,,,,,0.873,dstk,41.692561,-87.619221,153 E 111TH ST,153 E 111th St,198649,2/9/2010 4:22:00 AM,844SYJ,TN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,HOND,60,True,2010-02-09 04:22:00
4148 W 87TH ST,,,,,,,,,0.808,dstk,41.734867,-87.725492,4148 W 87TH ST,4148 W 87th St,199219,2/9/2010 5:28:00 AM,H354752,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2010-02-09 05:28:00
5455 W NORTH AVE,,,,,,,,,0.734,dstk,41.909337,-87.762564,5455 W NORTH AVE,5455 W North Ave,200146,2/9/2010 8:10:00 PM,86269KB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,DODG,60,True,2010-02-09 20:10:00
5453 W NORTH AVE,,,,,,,,,0.734,dstk,41.909338,-87.762521,5453 W NORTH AVE,5453 W North Ave,200147,2/9/2010 8:12:00 PM,SBR109,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,LEXU,60,True,2010-02-09 20:12:00
5451 W NORTH AVE,,,,,,,,,0.734,dstk,41.909339,-87.762477,5451 W NORTH AVE,5451 W North Ave,200148,2/9/2010 8:14:00 PM,7656907,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2010-02-09 20:14:00
5351 W NORTH AVE,,,,,,,,,0.734,dstk,41.909369,-87.76,5351 W NORTH AVE,5351 W North Ave,200149,2/9/2010 8:22:00 PM,X351328,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CADI,60,True,2010-02-09 20:22:00
5349 W NORTH AVE,,,,,,,,,0.734,dstk,41.90937,-87.759955,5349 W NORTH AVE,5349 W North Ave,200150,2/9/2010 8:24:00 AM,H295990,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,KIA,60,True,2010-02-09 08:24:00
5345 W NORT AVE,,,,,,,,,0.75,Bing,41.909137,-87.759933,5345 W NORT AVE,"5345 W North Ave, Chicago, IL 60639, United States",200151,2/9/2010 8:25:00 PM,A180025,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MERC,60,True,2010-02-09 20:25:00
5319 W NORTH AVE,,,,,,,,,0.734,dstk,41.909383,-87.758907,5319 W NORTH AVE,5319 W North Ave,200152,2/9/2010 8:27:00 PM,X429405,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,INFI,60,True,2010-02-09 20:27:00
5317 W NORTH AVE,,,,,,,,,0.734,dstk,41.909384,-87.758859,5317 W NORTH AVE,5317 W North Ave,200153,2/9/2010 8:30:00 PM,K624914,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,HOND,60,True,2010-02-09 20:30:00
5245 W NORTH AVE,,,,,,,,,0.734,dstk,41.909406,-87.757325,5245 W NORTH AVE,5245 W North Ave,200154,2/9/2010 8:36:00 PM,A459682,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,PONT,60,True,2010-02-09 20:36:00
4142 W 87TH ST,,,,,,,,,0.808,dstk,41.734871,-87.725352,4142 W 87TH ST,4142 W 87th St,202496,2/9/2010 5:24:00 AM,H553875,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2010-02-09 05:24:00
9341 S HALSTED ST,,,,,,,,,0.839,dstk,41.72443,-87.643222,9341 S HALSTED ST,9341 S Halsted St,202509,2/10/2010 4:38:00 AM,HALSTED,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,PONT,60,True,2010-02-10 04:38:00
9339 S HALSTED ST,,,,,,,,,0.839,dstk,41.724469,-87.643223,9339 S HALSTED ST,9339 S Halsted St,202510,2/10/2010 4:41:00 AM,218647,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2010-02-10 04:41:00
9331 S HALSTED ST,,,,,,,,,0.839,dstk,41.724628,-87.643229,9331 S HALSTED ST,9331 S Halsted St,202511,2/10/2010 4:45:00 AM,9111582,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2010-02-10 04:45:00
355 E 71ST,355,EAST,71ST,-87.6163382,41.7655433,355 EAST 71ST STREET,E,355 E 71ST,,,,,,,204845,2/9/2010 5:21:00 PM,B501773,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2010-02-09 17:21:00
359 E 71ST,359,EAST,71ST,-87.6161366,41.7655483,359 EAST 71ST STREET,E,359 E 71ST,,,,,,,204846,2/9/2010 5:24:00 PM,251804,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,LINC,60,True,2010-02-09 17:24:00
40 N STATE ST,,,,,,,,,0.843,dstk,41.882757,-87.627931,40 N STATE ST,40 N State St,204877,2/9/2010 8:48:00 PM,2170305,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2010-02-09 20:48:00
55 N STATE,,,,,,,,,0.763,dstk,41.882942,-87.627784,55 N STATE,55 N State St,204878,2/4/2010 8:50:00 PM,H412039,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,VOLV,60,True,2010-02-04 20:50:00
651 S STATE ST,,,,,,,,,0.843,dstk,41.873726,-87.627434,651 S STATE ST,651 S State St,204879,2/9/2010 8:04:00 PM,H875136,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2010-02-09 20:04:00
1927 S STATE ST,,,,,,,,,0.843,dstk,41.85633,-87.627093,1927 S STATE ST,1927 S State St,204880,2/9/2010 4:46:00 PM,A162882,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,LEXU,60,True,2010-02-09 16:46:00
1509 S STATE ST,,,,,,,,,0.843,dstk,41.861712,-87.627148,1509 S STATE ST,1509 S State St,204881,2/9/2010 8:19:00 PM,A822787,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,BMW,60,True,2010-02-09 20:19:00
8608 S DAMEN,,,,,,,,,0.75,Bing,41.7372570187,-87.6728953421,8608 S DAMEN,"8608 S Damen Ave, Chicago, IL 60620, United States",204910,2/10/2010 5:12:00 AM,G992605,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,PONT,60,True,2010-02-10 05:12:00
8535 S DAMEN,8535,SOUTH,DAMEN,-87.6725738,41.7382727,8535 SOUTH DAMEN AVENUE,S,8535 S DAMEN,,,,,,,204911,2/10/2010 5:20:00 AM,H874328,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,OLDS,60,True,2010-02-10 05:20:00
1106 W 87TH ST,,,,,,,,,0.808,dstk,41.736041,-87.651055,1106 W 87TH ST,1106 W 87th St,204912,2/10/2010 5:29:00 AM,9307351,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,FORD,60,True,2010-02-10 05:29:00
1108 W 87TH ST,,,,,,,,,0.808,dstk,41.736039,-87.651187,1108 W 87TH ST,1108 W 87th St,204913,2/10/2010 5:20:00 AM,X643075,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHRY,60,True,2010-02-10 05:20:00
2144 N LINCOLN,2144,NORTH,LINCOLN,-87.6429168,41.9209317,2144 NORTH LINCOLN AVENUE,N,2144 N LINCOLN,,,,,,,205518,1/7/2010 6:30:00 PM,45793RB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,GMC,60,True,2010-01-07 18:30:00
1251 S STATE,1251,SOUTH,STATE,-87.6269582,41.8660165,1251 SOUTH STATE STREET,S,1251 S STATE,,,,,,,205875,2/9/2010 8:12:00 PM,525L713,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2010-02-09 20:12:00
1511 S STATE,,,,,,,,,0.763,dstk,41.861651,-87.627148,1511 S STATE,1511 S State St,205876,2/9/2010 8:16:00 PM,X684148,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,GMC,60,True,2010-02-09 20:16:00
34 W CERMACK,,,,,,,,,0.739,dstk,41.85305,-87.627913,34 W CERMACK,34 W Cermak Rd,205877,2/9/2010 8:45:00 PM,1179406,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2010-02-09 20:45:00
2701 N CANNON,,,,,,,,,0.768,dstk,41.931107,-87.637129,2701 N CANNON,2701 N Cannon Dr,205927,2/9/2010 9:40:00 PM,9736359,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,TOYT,60,True,2010-02-09 21:40:00
2701 N CANON DRIVE,,,,,,,,,0.811,dstk,41.931107,-87.637129,2701 N CANON DRIVE,2701 N Cannon Dr,205928,2/9/2010 9:53:00 PM,H323557,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,BMW,60,True,2010-02-09 21:53:00
2701 N CANON DRIVE,,,,,,,,,0.811,dstk,41.931107,-87.637129,2701 N CANON DRIVE,2701 N Cannon Dr,2207945,2/9/2010 9:47:00 PM,H960179,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,SUBA,60,True,2010-02-09 21:47:00
2925 W MONTROSE,,,,,,,,,0.759,dstk,41.961152,-87.701995,2925 W MONTROSE,2925 W Montrose Ave,206199,2/9/2010 9:55:00 PM,36893VB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 21:55:00
3623 N PULASKI,3623,NORTH,PULASKI,-87.7270713,41.9470773,3623 NORTH PULASKI ROAD,N,3623 N PULASKI,,,,,,,207324,2/9/2010 10:30:00 PM,H841212,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2010-02-09 22:30:00
3713 N PULASKI,3713,NORTH,PULASKI,-87.7271458,41.9486559,3713 NORTH PULASKI ROAD,N,3713 N PULASKI,,,,,,,207325,2/9/2010 10:32:00 PM,561L096,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,NISS,60,True,2010-02-09 22:32:00
3901 W IRVING PK,,,,,,,,,0.749,dstk,41.953693,-87.725143,3901 W IRVING PK,3901 W Irving Park Rd,207326,2/9/2010 10:38:00 PM,H182722,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,DODG,60,True,2010-02-09 22:38:00
3817 W IRVING PK,,,,,,,,,0.749,dstk,41.953644,-87.723077,3817 W IRVING PK,3817 W Irving Park Rd,207327,2/9/2010 10:38:00 PM,A485017,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,INFI,60,True,2010-02-09 22:38:00
3954 N ELSTON,,,,,,,,,0.75,dstk,41.953028,-87.718251,3954 N ELSTON,3954 N Elston Ave,207328,2/9/2010 10:39:00 PM,59899RB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,DODG,60,True,2010-02-09 22:39:00
3866 N ELSTON,3866,NORTH,ELSTON,-87.7163133,41.9515238,3866 NORTH ELSTON AVENUE,N,3866 N ELSTON,,,,,,,207329,2/9/2010 10:41:00 PM,6900748,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,JEEP,60,True,2010-02-09 22:41:00
3864 N ELSTON,,,,,,,,,0.75,dstk,41.951416,-87.715863,3864 N ELSTON,3864 N Elston Ave,207330,2/9/2010 10:43:00 PM,5636TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 22:43:00
3864 N ELSTON,,,,,,,,,0.75,dstk,41.951416,-87.715863,3864 N ELSTON,3864 N Elston Ave,207331,2/9/2010 10:43:00 PM,A408865,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2010-02-09 22:43:00
3862 N ELSTON,,,,,,,,,0.75,dstk,41.951383,-87.715828,3862 N ELSTON,3862 N Elston Ave,207332,2/9/2010 10:42:00 PM,58332PB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 22:42:00
3812 N ELSTON,3812,NORTH,ELSTON,-87.7149384,41.9504371,3812 NORTH ELSTON AVENUE,N,3812 N ELSTON,,,,,,,207333,2/9/2010 10:42:00 PM,H332617,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,MITS,60,True,2010-02-09 22:42:00
3802 N ELSTON,3802,NORTH,ELSTON,-87.7145656,41.9503516,3802 NORTH ELSTON AVENUE,N,3802 N ELSTON,,,,,,,207335,2/9/2010 10:52:00 PM,98180F,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 22:52:00
3722 N ELSTON,,,,,,,,,0.75,dstk,41.948712,-87.711999,3722 N ELSTON,3722 N Elston Ave,207336,2/9/2010 10:54:00 PM,6407335,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,GMC,60,True,2010-02-09 22:54:00
3702 N ELSTON,,,,,,,,,0.75,dstk,41.948375,-87.711487,3702 N ELSTON,3702 N Elston Ave,207337,2/9/2010 10:59:00 PM,G560622,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 22:59:00
3702 N ELSTON,,,,,,,,,0.75,dstk,41.948375,-87.711487,3702 N ELSTON,3702 N Elston Ave,2364379,2/9/2010 10:55:00 PM,8339879,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,HYUN,60,True,2010-02-09 22:55:00
3664 N ELSTON,,,,,,,,,0.75,dstk,41.94762,-87.710298,3664 N ELSTON,3664 N Elston Ave,207338,2/9/2010 11:00:00 PM,7553974,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,PONT,60,True,2010-02-09 23:00:00
3711 N ELSTON,3711,NORTH,ELSTON,-87.7119282,41.9489945,3711 NORTH ELSTON AVENUE,N,3711 N ELSTON,,,,,,,207339,2/9/2010 11:02:00 PM,X495548,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,JEEP,60,True,2010-02-09 23:02:00
3715 N ELSTON,3715,NORTH,ELSTON,-87.7119693,41.9490706,3715 NORTH ELSTON AVENUE,N,3715 N ELSTON,,,,,,,207340,2/9/2010 11:05:00 PM,H930462,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2010-02-09 23:05:00
3842 W MADISON AVE,,,,,,,,,0.75,Bing,41.8810958862,-87.7225036621,3842 W MADISON AVE,"3842 W Madison St, Chicago, IL 60624, United States",215255,2/7/2010 7:25:00 AM,A434579,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,TOYT,60,True,2010-02-07 07:25:00
3330 W MADISON AVE,,,,,,,,,0.75,Bing,41.8809852004,-87.7093177289,3330 W MADISON AVE,"3330 W Madison St, Chicago, IL 60624, United States",215256,2/9/2010 9:27:00 AM,H552293,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,JEEP,60,True,2010-02-09 09:27:00
3042 W ROOSEVELT,3042,WEST,ROOSEVELT,-87.7024594,41.8666859,3042 WEST ROOSEVELT ROAD,W,3042 W ROOSEVELT,,,,,,,215327,2/10/2010 2:07:00 AM,6312320,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2010-02-10 02:07:00
2939 W HARRISON,2939,WEST,HARRISON,-87.7001385,41.8735633,2939 WEST HARRISON STREET,W,2939 W HARRISON,,,,,,,215328,2/10/2010 2:16:00 AM,H276630,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,OLDS,60,True,2010-02-10 02:16:00
2939 W HARRISON,2939,WEST,HARRISON,-87.7001385,41.8735633,2939 WEST HARRISON STREET,W,2939 W HARRISON,,,,,,,217615,2/10/2010 2:16:00 AM,H972385,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2010-02-10 02:16:00
