Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
112 E 47TH ST,,,,,,,,,0.75,Bing,41.8093581498,-87.6215578616,112 E 47TH ST,"112 E 47th St, Chicago, IL 60653, United States",63638,1/5/2015 10:37:00 PM,K956800,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,TOYT,60,True,2015-01-05 22:37:00
6857 W ADDISON,,,,,,,,,0.772,dstk,41.94544,-87.797809,6857 W ADDISON,6857 W Addison St,63845,1/9/2015 1:30:00 AM,,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MAZD,60,True,2015-01-09 01:30:00
7700 S EXCHANGE AVE,,,,,,,,,0.836,dstk,41.755488,-87.556128,7700 S EXCHANGE AVE,7700 S Exchange Ave,63985,1/8/2015 9:35:00 PM,6874TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2015-01-08 21:35:00
5225 S ASHLAND,5225,SOUTH,ASHLAND,-87.664381,41.798695,5225 SOUTH ASHLAND AVENUE,S,5225 S ASHLAND,,,,,,,64160,1/8/2015 8:50:00 PM,H683567,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHRY,60,True,2015-01-08 20:50:00
5221 S ASHLAND,5221,SOUTH,ASHLAND,-87.66437,41.798833,5221 SOUTH ASHLAND AVENUE,S,5221 S ASHLAND,,,,,,,64161,1/8/2015 9:01:00 PM,V904507,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,LEXU,60,True,2015-01-08 21:01:00
2228 W JACKSON,2228,WEST,JACKSON,-87.6826182,41.8777779,2228 WEST JACKSON BOULEVARD,W,2228 W JACKSON,,,,,,,64239,1/9/2015 1:55:00 AM,V733800,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,712,VOLV,60,True,2015-01-09 01:55:00
6038 S RACINE AVE,,,,,,,,,0.839,dstk,41.783981,-87.654692,6038 S RACINE AVE,6038 S Racine Ave,64694,1/11/2015 11:36:00 PM,X403212,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2015-01-11 23:36:00
7214 S DAMEN,7214,SOUTH,DAMEN,-87.6737498,41.76245,7214 SOUTH DAMEN AVENUE,S,7214 S DAMEN,,,,,,,64695,1/11/2015 11:48:00 PM,V520037,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-01-11 23:48:00
7214 S DAMEN,7214,SOUTH,DAMEN,-87.6737498,41.76245,7214 SOUTH DAMEN AVENUE,S,7214 S DAMEN,,,,,,,2311484,11/21/2015 7:12:00 PM,N245792,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2015-11-21 19:12:00
7234 S DAMEN,7234,SOUTH,DAMEN,-87.6737362,41.7619017,7234 SOUTH DAMEN AVENUE,S,7234 S DAMEN,,,,,,,64696,1/11/2015 11:52:00 PM,H705567,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2015-01-11 23:52:00
7234 S DAMEN,7234,SOUTH,DAMEN,-87.6737362,41.7619017,7234 SOUTH DAMEN AVENUE,S,7234 S DAMEN,,,,,,,2049608,11/21/2015 7:14:00 PM,1881WS,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-11-21 19:14:00
7314 S DAMEN,7314,SOUTH,DAMEN,-87.6736539,41.7606368,7314 SOUTH DAMEN AVENUE,S,7314 S DAMEN,,,,,,,64697,1/11/2015 11:55:00 PM,N660230,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2015-01-11 23:55:00
7352 S DAMEN,,,,,,,,,0.75,Bing,41.7597399652,-87.6734706759,7352 S DAMEN,"7352 S Damen Ave, Chicago, IL 60636, United States",64698,1/11/2015 11:58:00 PM,R168012,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2015-01-11 23:58:00
7127 S DAMEND,,,,,,,,,0.75,Bing,41.7639732361,-87.6731643677,7127 S DAMEND,"7127 S Damen Ave, Chicago, IL 60636, United States",64729,1/8/2015 11:54:00 PM,P929002,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-01-08 23:54:00
7117 S DAMEN,,,,,,,,,0.75,Bing,41.7642769217,-87.673464641,7117 S DAMEN,"7117 S Damen Ave, Chicago, IL 60636, United States",64730,1/8/2015 11:59:00 PM,1587218B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-01-08 23:59:00
6638 S RACINE,,,,,,,,,0.75,dstk,41.773446,-87.654413,6638 S RACINE,6638 S Racine Ave,64966,1/11/2015 11:30:00 PM,V616210,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-01-11 23:30:00
7126 S DAMEN,7126,SOUTH,DAMEN,-87.6737866,41.7639785,7126 SOUTH DAMEN AVENUE,S,7126 S DAMEN,,,,,,,64967,1/11/2015 11:44:00 PM,4968KK,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2015-01-11 23:44:00
7218 S DAMEN,7218,SOUTH,DAMEN,-87.6737492,41.7623821,7218 SOUTH DAMEN AVENUE,S,7218 S DAMEN,,,,,,,64968,1/11/2015 11:48:00 PM,L414334,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,OLDS,60,True,2015-01-11 23:48:00
7310 S DAMEN,7310,SOUTH,DAMEN,-87.6737094,41.760764,7310 SOUTH DAMEN AVENUE,S,7310 S DAMEN,,,,,,,64969,1/11/2015 11:50:00 PM,622R048,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2015-01-11 23:50:00
835 S STATE ST,,,,,,,,,0.843,dstk,41.871363,-87.62737,835 S STATE ST,835 S State St,65117,1/13/2015 3:00:00 AM,369SG,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,VOLK,60,True,2015-01-13 03:00:00
645 S STATE ST,,,,,,,,,0.843,dstk,41.873804,-87.627442,645 S STATE ST,645 S State St,65118,1/13/2015 3:08:00 AM,R203703,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CADI,60,True,2015-01-13 03:08:00
9147 S ASHLAND,9147,SOUTH,ASHLAND,-87.6624255,41.727095,9147 SOUTH ASHLAND AVENUE,S,9147 S ASHLAND,,,,,,,65223,1/11/2015 5:01:00 PM,V225158,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HYUN,60,True,2015-01-11 17:01:00
9147 S ASHLAND,9147,SOUTH,ASHLAND,-87.6624255,41.727095,9147 SOUTH ASHLAND AVENUE,S,9147 S ASHLAND,,,,,,,175276,2/2/2015 4:25:00 PM,V239447,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,MITS,60,True,2015-02-02 16:25:00
1423 W 87TH ST,,,,,,,,,0.808,dstk,41.735786,-87.65821,1423 W 87TH ST,1423 W 87th St,65251,1/11/2015 5:16:00 PM,N920478,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2015-01-11 17:16:00
450 E 79TH ST,,,,,,,,,0.808,dstk,41.751218,-87.613405,450 E 79TH ST,450 E 79th St,66067,1/8/2015 9:00:00 PM,R975139,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,PONT,60,True,2015-01-08 21:00:00
834 E 79TH ST,,,,,,,,,0.808,dstk,41.751376,-87.603914,834 E 79TH ST,834 E 79th St,66068,1/8/2015 9:32:00 PM,S135894,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,DODG,60,True,2015-01-08 21:32:00
8420 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.740742,-87.605014,8420 S COTTAGE GROVE,8420 S Cottage Grove Ave,66133,1/8/2015 8:44:00 PM,R947363,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,FORD,60,True,2015-01-08 20:44:00
410 E 79TH ST,,,,,,,,,0.808,dstk,41.751195,-87.614587,410 E 79TH ST,410 E 79th St,66134,1/8/2015 9:05:00 PM,752R705,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,PONT,60,True,2015-01-08 21:05:00
8229 S KING DR,,,,,,,,,0.75,Bing,41.7447662354,-87.6143722534,8229 S KING DR,"8229 S King Dr, Chicago, IL 60619, United States",66135,1/8/2015 9:55:00 PM,R119422,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,VOLK,60,True,2015-01-08 21:55:00
8219 S DAMEN,8219,SOUTH,DAMEN,-87.6727164,41.7441748,8219 SOUTH DAMEN AVENUE,S,8219 S DAMEN,,,,,,,66138,1/12/2015 5:31:00 PM,V113638,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,FORD,60,True,2015-01-12 17:31:00
450 E 79TH,450,EAST,79TH,-87.6129225,41.7512757,450 EAST 79TH STREET,E,450 E 79TH,,,,,,,66151,1/8/2015 8:59:00 PM,RRTRCP1,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,BUIC,60,True,2015-01-08 20:59:00
721 E 79TH,721,EAST,79TH,-87.6067657,41.7510831,721 EAST 79TH STREET,E,721 E 79TH,,,,,,,66152,1/8/2015 9:02:00 PM,S672946,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,TOYT,60,True,2015-01-08 21:02:00
8055 S DAMEN,8055,SOUTH,DAMEN,-87.6727629,41.7468182,8055 SOUTH DAMEN AVENUE,S,8055 S DAMEN,,,,,,,66203,1/12/2015 5:46:00 PM,X156934,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,JEEP,60,True,2015-01-12 17:46:00
8019 S ASHLAND,8019,SOUTH,ASHLAND,-87.6629972,41.7479408,8019 SOUTH ASHLAND AVENUE,S,8019 S ASHLAND,,,,,,,66204,1/12/2015 6:25:00 PM,X950130,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,BUIC,60,True,2015-01-12 18:25:00
8020 S DAMEN,8020,SOUTH,DAMEN,-87.6733724,41.7477281,8020 SOUTH DAMEN AVENUE,S,8020 S DAMEN,,,,,,,66205,1/12/2015 6:30:00 PM,S225925,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,CHEV,60,True,2015-01-12 18:30:00
8435 S COTTAGE GROVE,8435,SOUTH,COTTAGE GROVE,-87.6046345,41.7410564,8435 SOUTH COTTAGE GROVE AVENUE,S,8435 S COTTAGE GROVE,,,,,,,66207,1/8/2015 8:47:00 PM,R791449,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,BUIC,60,True,2015-01-08 20:47:00
943 E 79TH,,,,,,,,,0.74,dstk,41.751253,-87.601386,943 E 79TH,943 E 79th St,66208,1/8/2015 7:18:00 PM,P584816,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,DODG,60,True,2015-01-08 19:18:00
7710 S KING DR,,,,,,,,,0.75,Bing,41.754375,-87.615478,7710 S KING DR,"7710 S King Dr, Chicago, IL 60619, United States",66209,1/8/2015 9:39:00 PM,4901168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,TOYT,60,True,2015-01-08 21:39:00
8153 S KING DR,,,,,,,,,0.75,Bing,41.745906,-87.614402,8153 S KING DR,"8153 S King Dr, Chicago, IL 60619, United States",66210,1/8/2015 9:46:00 PM,S870480,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,DODG,60,True,2015-01-08 21:46:00
8139 S KING DR,,,,,,,,,0.75,Bing,41.7467104644,-87.6147993654,8139 S KING DR,"8139 S King Dr, Chicago, IL 60619, United States",66211,1/8/2015 9:50:00 PM,V132764,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,FORD,60,True,2015-01-08 21:50:00
8041 S KING DR,,,,,,,,,0.75,Bing,41.7485142499,-87.6148369163,8041 S KING DR,"8041 S King Dr, Chicago, IL 60619, United States",66212,1/8/2015 9:55:00 PM,L259251,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,MAZD,60,True,2015-01-08 21:55:00
8334 S COTTAGE GROVE,8334,SOUTH,COTTAGE GROVE,-87.6053261,41.743033,8334 SOUTH COTTAGE GROVE AVENUE,S,8334 S COTTAGE GROVE,,,,,,,66269,1/11/2015 8:55:00 PM,S935170,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,412,GMC,60,True,2015-01-11 20:55:00
3050 E 87TH ST,,,,,,,,,0.808,dstk,41.737476,-87.549736,3050 E 87TH ST,3050 E 87th St,67532,1/11/2015 1:05:00 AM,H976162,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,MERC,60,True,2015-01-11 01:05:00
3050 E 87TH ST,,,,,,,,,0.808,dstk,41.737476,-87.549736,3050 E 87TH ST,3050 E 87th St,176663,2/3/2015 6:23:00 PM,V792644,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHEV,60,True,2015-02-03 18:23:00
3048 E 87TH ST,,,,,,,,,0.808,dstk,41.737476,-87.549763,3048 E 87TH ST,3048 E 87th St,67533,1/11/2015 1:07:00 AM,V505344,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,MAZD,60,True,2015-01-11 01:07:00
3046 E 87TH ST,,,,,,,,,0.808,dstk,41.737475,-87.54979,3046 E 87TH ST,3046 E 87th St,67534,1/11/2015 1:09:00 AM,V657905,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHRY,60,True,2015-01-11 01:09:00
3044 E 87TH,3044,EAST,87TH,-87.5496791,41.7376079,3044 EAST 87TH STREET,E,3044 E 87TH,,,,,,,67535,1/11/2015 1:13:00 AM,R525847,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,JEEP,60,True,2015-01-11 01:13:00
3045 E 87TH ST,,,,,,,,,0.808,dstk,41.737324,-87.549923,3045 E 87TH ST,3045 E 87th St,67536,1/11/2015 1:16:00 AM,S955445,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,CHRY,60,True,2015-01-11 01:16:00
5259 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.798418,-87.664631,5259 S ASHLAND AVE,5259 S Ashland Ave,67613,1/7/2015 11:46:00 AM,KJS11,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2015-01-07 11:46:00
5259 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.798418,-87.664631,5259 S ASHLAND AVE,5259 S Ashland Ave,2246090,1/7/2015 12:30:00 PM,E118276,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHRY,60,True,2015-01-07 12:30:00
8529 S JEFFERY,8529,SOUTH,JEFFERY,-87.5755015,41.7398291,8529 SOUTH JEFFERY BOULEVARD,S,8529 S JEFFERY,,,,,,,67691,1/12/2015 3:09:00 AM,2451WS,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HUMM,60,True,2015-01-12 03:09:00
2309 E 79TH STREET,,,,,,,,,0.789,dstk,41.751628,-87.568369,2309 E 79TH STREET,2309 E 79th St,67694,1/14/2015 12:42:00 AM,517R434,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,VOLK,60,True,2015-01-14 00:42:00
6217 S KING DR,,,,,,,,,0.845,dstk,41.781777,-87.615591,6217 S KING DR,6217 S King Dr,67743,1/8/2015 6:35:00 PM,V126852,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,KIA,60,True,2015-01-08 18:35:00
6211 S KING DR,,,,,,,,,0.845,dstk,41.781889,-87.615593,6211 S KING DR,6211 S King Dr,67744,1/4/2015 6:36:00 PM,V604585,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,NISS,60,True,2015-01-04 18:36:00
6201 S KING DR,,,,,,,,,0.845,dstk,41.782074,-87.615671,6201 S KING DR,6201 S King Dr,67745,1/8/2015 6:39:00 PM,764R318,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2015-01-08 18:39:00
6241 S KING DR,,,,,,,,,0.845,dstk,41.78133,-87.615579,6241 S KING DR,6241 S King Dr,67746,1/8/2015 6:44:00 PM,L652950,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,BMW,60,True,2015-01-08 18:44:00
6235 S KING DR,,,,,,,,,0.845,dstk,41.781442,-87.615582,6235 S KING DR,6235 S King Dr,67747,1/8/2015 6:48:00 PM,V744031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,INFI,60,True,2015-01-08 18:48:00
6235 S KING DR,,,,,,,,,0.845,dstk,41.781442,-87.615582,6235 S KING DR,6235 S King Dr,298134,1/2/2015 7:45:00 PM,R833483,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,NISS,60,True,2015-01-02 19:45:00
442 E 71ST ST,,,,,,,,,0.808,dstk,41.765813,-87.613642,442 E 71ST ST,442 E 71st St,67774,1/4/2015 6:58:00 PM,532R346,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2015-01-04 18:58:00
401 E 71ST,401,EAST,71ST,-87.6150966,41.765516,401 EAST 71ST STREET,E,401 E 71ST,,,,,,,67775,1/4/2015 7:01:00 PM,G149678,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2015-01-04 19:01:00
366 E 71ST ST,,,,,,,,,0.808,dstk,41.765694,-87.616065,366 E 71ST ST,366 E 71st St,67776,1/4/2015 7:02:00 PM,N978921,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2015-01-04 19:02:00
355 E 71ST ST,,,,,,,,,0.808,dstk,41.765611,-87.616484,355 E 71ST ST,355 E 71st St,67777,1/4/2015 7:05:00 PM,V640191,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,SATR,60,True,2015-01-04 19:05:00
7712 S KING DR,,,,,,,,,0.75,Bing,41.7542915344,-87.6154785156,7712 S KING DR,"7712 S King Dr, Chicago, IL 60619, United States",67778,1/4/2015 7:06:00 PM,P408066,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,JEEP,60,True,2015-01-04 19:06:00
7141 S KING DRIVE,,,,,,,,,0.75,Bing,41.7644767761,-87.6148757935,7141 S KING DRIVE,"7141 S King Dr, Chicago, IL 60619, United States",67780,1/4/2015 7:10:00 PM,S841814,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2015-01-04 19:10:00
6242 S KING DR,,,,,,,,,0.845,dstk,41.78129,-87.615728,6242 S KING DR,6242 S King Dr,67806,1/8/2015 7:29:00 PM,N121322,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,LEXU,60,True,2015-01-08 19:29:00
6244 S KING DR,,,,,,,,,0.845,dstk,41.781252,-87.615728,6244 S KING DR,6244 S King Dr,67807,1/8/2015 6:30:00 PM,V620828,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2015-01-08 18:30:00
6244 S KING DR,,,,,,,,,0.845,dstk,41.781252,-87.615728,6244 S KING DR,6244 S King Dr,67954,1/8/2015 6:33:00 PM,E154793,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,OLDS,60,True,2015-01-08 18:33:00
6217 S KING DRIVE,,,,,,,,,0.839,dstk,41.781777,-87.615591,6217 S KING DRIVE,6217 S King Dr,67883,1/8/2015 6:34:00 PM,E564124,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2015-01-08 18:34:00
6211 S KING DRIVE,,,,,,,,,0.839,dstk,41.781889,-87.615593,6211 S KING DRIVE,6211 S King Dr,67884,1/8/2015 6:37:00 PM,K518646,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,MERC,60,True,2015-01-08 18:37:00
6201 S KING DRIVE,,,,,,,,,0.839,dstk,41.782074,-87.615671,6201 S KING DRIVE,6201 S King Dr,67885,1/8/2015 6:40:00 PM,E381556,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2015-01-08 18:40:00
6243 S KING DRIVE,,,,,,,,,0.839,dstk,41.781293,-87.615578,6243 S KING DRIVE,6243 S King Dr,67886,1/8/2015 6:43:00 PM,X735037,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2015-01-08 18:43:00
6235 S KING DRIVE,,,,,,,,,0.839,dstk,41.781442,-87.615582,6235 S KING DRIVE,6235 S King Dr,67887,1/8/2015 6:46:00 PM,N934353,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2015-01-08 18:46:00
6231 S KING DRIVE,,,,,,,,,0.839,dstk,41.781516,-87.615583,6231 S KING DRIVE,6231 S King Dr,67888,1/8/2015 6:50:00 PM,R841459,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,DODG,60,True,2015-01-08 18:50:00
6236 S KING DR,,,,,,,,,0.845,dstk,41.781402,-87.615731,6236 S KING DR,6236 S King Dr,67953,1/8/2015 6:28:00 PM,E410611,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,BUIC,60,True,2015-01-08 18:28:00
3111 W CERMAK RD,,,,,,,,,0.841,dstk,41.851717,-87.703157,3111 W CERMAK RD,3111 W Cermak Rd,72861,1/12/2015 3:32:00 AM,R757064,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-01-12 03:32:00
3137 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866346,-87.704524,3137 W ROOSEVELT RD,3137 W Roosevelt Rd,72862,1/12/2015 4:36:00 AM,V482693,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2015-01-12 04:36:00
2418 W ROSOEVELT RD,,,,,,,,,0.815,dstk,41.866679,-87.686637,2418 W ROSOEVELT RD,2418 W Roosevelt Rd,72863,1/12/2015 4:48:00 AM,V691968,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2015-01-12 04:48:00
2422 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866678,-87.686705,2422 W ROOSEVELT RD,2422 W Roosevelt Rd,72864,1/12/2015 4:48:00 AM,E559661,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CADI,60,True,2015-01-12 04:48:00
4234 W MADISON,4234,WEST,MADISON,-87.7320396,41.881054,4234 WEST MADISON STREET,W,4234 W MADISON,,,,,,,73143,1/11/2015 9:46:00 PM,HERK7,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,CADI,60,True,2015-01-11 21:46:00
4219 W MADISON,,,,,,,,,0.772,dstk,41.880586,-87.730907,4219 W MADISON,4219 W Madison St,73144,1/11/2015 9:57:00 PM,E157908,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,BUIC,60,True,2015-01-11 21:57:00
4211 W MADISON,4211,WEST,MADISON,-87.7311048,41.880415,4211 WEST MADISON STREET,W,4211 W MADISON,,,,,,,73145,1/11/2015 9:59:00 PM,V757650,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,LINC,60,True,2015-01-11 21:59:00
4129 W MADISON,4129,WEST,MADISON,-87.7292794,41.8803896,4129 WEST MADISON STREET,W,4129 W MADISON,,,,,,,73149,1/11/2015 9:37:00 PM,N936543,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,NISS,60,True,2015-01-11 21:37:00
4222 W MADISON,4222,WEST,MADISON,-87.7316,41.8810938,4222 WEST MADISON STREET,W,4222 W MADISON,,,,,,,73150,1/11/2015 4:42:00 PM,V504492,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,DODG,60,True,2015-01-11 16:42:00
4238 W MADISON,4238,WEST,MADISON,-87.732195,41.8810445,4238 WEST MADISON STREET,W,4238 W MADISON,,,,,,,73151,1/11/2015 9:47:00 PM,N316368,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,CHEV,60,True,2015-01-11 21:47:00
4255 W MADISON,4255,WEST,MADISON,-87.7325885,41.8803153,4255 WEST MADISON STREET,W,4255 W MADISON,,,,,,,73152,1/11/2015 9:53:00 PM,R994981,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,313,FORD,60,True,2015-01-11 21:53:00
240 W 119TH ST,,,,,,,,,0.873,dstk,41.678031,-87.628794,240 W 119TH ST,240 W 119th St,73219,1/14/2015 12:45:00 PM,50206UB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2015-01-14 12:45:00
316 W 119TH ST,,,,,,,,,0.873,dstk,41.678012,-87.630441,316 W 119TH ST,316 W 119th St,73220,1/14/2015 12:50:00 PM,K647191,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,JAGU,60,True,2015-01-14 12:50:00
322 W 119TH ST,,,,,,,,,0.873,dstk,41.678009,-87.630633,322 W 119TH ST,322 W 119th St,73221,1/14/2015 12:55:00 PM,9257958,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,TOYT,60,True,2015-01-14 12:55:00
25150 N CANNON,,,,,,,,,0.71,GoogleV3,41.9214821,-87.6319073,25150 N CANNON,"N Cannon Dr, Chicago, IL 60614, USA",73391,1/13/2015 11:07:00 PM,R992673,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2015-01-13 23:07:00
2508 N CANNON,,,,,,,,,0.768,dstk,41.931435,-87.637456,2508 N CANNON,2508 N Cannon Dr,73392,1/13/2015 11:12:00 PM,CDC1075,WA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2015-01-13 23:12:00
1017 N AUSTIN,1017,NORTH,AUSTIN,-87.774982,41.8989516,1017 NORTH AUSTIN BOULEVARD,N,1017 N AUSTIN,,,,,,,74038,1/9/2015 4:02:00 AM,HZT3886,PA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,TOYT,60,True,2015-01-09 04:02:00
1017 N AUSTIN,1017,NORTH,AUSTIN,-87.774982,41.8989516,1017 NORTH AUSTIN BOULEVARD,N,1017 N AUSTIN,,,,,,,74752,1/12/2015 2:20:00 AM,G174726,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2015-01-12 02:20:00
911 N AUSTIN,911,NORTH,AUSTIN,-87.7749722,41.8969472,911 NORTH AUSTIN BOULEVARD,N,911 N AUSTIN,,,,,,,74039,1/12/2015 2:07:00 AM,G363931,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,PONT,60,True,2015-01-12 02:07:00
