Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
3218 N CICERO,,,,,,,,,0.75,dstk,41.939216,-87.74695,3218 N CICERO,3218 N Cicero Ave,307305,2/22/2013 2:00:00 AM,FC13,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,JEEP,60,True,2013-02-22 02:00:00
3218 N CICERO,,,,,,,,,0.75,dstk,41.939216,-87.74695,3218 N CICERO,3218 N Cicero Ave,307308,2/22/2013 1:10:00 AM,6414993,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,JEEP,60,True,2013-02-22 01:10:00
3218 N CICERO,,,,,,,,,0.75,dstk,41.939216,-87.74695,3218 N CICERO,3218 N Cicero Ave,358609,3/6/2013 1:59:00 AM,145P449,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,VOLV,60,True,2013-03-06 01:59:00
3218 N CICERO,,,,,,,,,0.75,dstk,41.939216,-87.74695,3218 N CICERO,3218 N Cicero Ave,358610,3/6/2013 2:03:00 AM,L986347,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,CHRY,60,True,2013-03-06 02:03:00
3216 N CICERO,3216,NORTH,CICERO,-87.7472434,41.9394117,3216 NORTH CICERO AVENUE,N,3216 N CICERO,,,,,,,307306,2/22/2013 2:05:00 AM,N115812,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,OLDS,60,True,2013-02-22 02:05:00
3216 N CICERO,3216,NORTH,CICERO,-87.7472434,41.9394117,3216 NORTH CICERO AVENUE,N,3216 N CICERO,,,,,,,2403894,3/2/2013 2:05:00 AM,D865669,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,TOYT,60,True,2013-03-02 02:05:00
3258 N CICERO,,,,,,,,,0.75,dstk,41.939973,-87.746971,3258 N CICERO,3258 N Cicero Ave,307307,2/22/2013 2:10:00 AM,86084UB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2013-02-22 02:10:00
5110 W IRVING PARK,5110,WEST,IRVING PARK,-87.7552333,41.9535586,5110 WEST IRVING PARK ROAD,W,5110 W IRVING PARK,,,,,,,307309,2/22/2013 2:23:00 AM,K538628,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,BMW,60,True,2013-02-22 02:23:00
5027 W IRVING PARK,5027,WEST,IRVING PARK,-87.7534069,41.9530984,5027 WEST IRVING PARK ROAD,W,5027 W IRVING PARK,,,,,,,307311,2/22/2013 2:34:00 AM,N586701,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2013-02-22 02:34:00
5015 W IRVING PARK,,,,,,,,,0.783,dstk,41.953271,-87.752875,5015 W IRVING PARK,5015 W Irving Park Rd,307312,2/22/2013 2:42:00 AM,K740748,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,MERC,60,True,2013-02-22 02:42:00
5009 W IRVING PARK,,,,,,,,,0.783,dstk,41.953273,-87.752647,5009 W IRVING PARK,5009 W Irving Park Rd,307313,2/22/2013 2:45:00 AM,R259545,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2013-02-22 02:45:00
5009 W IRVING PARK,,,,,,,,,0.783,dstk,41.953273,-87.752647,5009 W IRVING PARK,5009 W Irving Park Rd,2481489,2/22/2013 2:47:00 AM,L654416,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,BUIC,60,True,2013-02-22 02:47:00
835 E 47TH STREET,,,,,,,,,0.75,Bing,41.8094882369,-87.6057375222,835 E 47TH STREET,"835 E 47th St, Chicago, IL 60653, United States",311264,2/26/2013 12:52:00 PM,N210982,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,SATR,60,True,2013-02-26 12:52:00
3958 S MICHIGAN AVE,,,,,,,,,0.836,dstk,41.822715,-87.623269,3958 S MICHIGAN AVE,3958 S Michigan Ave,311306,2/26/2013 5:48:00 PM,268P716,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,CHEV,60,True,2013-02-26 17:48:00
5748 S KING DR,,,,,,,,,0.845,dstk,41.790362,-87.615947,5748 S KING DR,5748 S King Dr,311308,2/26/2013 8:28:00 PM,R755988,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,ACUR,60,True,2013-02-26 20:28:00
5750 S KING DR,,,,,,,,,0.845,dstk,41.790328,-87.615946,5750 S KING DR,5750 S King Dr,311309,2/26/2013 8:32:00 PM,7519948,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,LINC,60,True,2013-02-26 20:32:00
5758 S KING DR,,,,,,,,,0.845,dstk,41.790193,-87.615944,5758 S KING DR,5758 S King Dr,311310,2/26/2013 8:34:00 PM,P876487,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,PONT,60,True,2013-02-26 20:34:00
6159 S ASHLAND,6159,SOUTH,ASHLAND,-87.6640073,41.7814211,6159 SOUTH ASHLAND AVENUE,S,6159 S ASHLAND,,,,,,,311687,2/27/2013 3:42:00 AM,X734241,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-27 03:42:00
6907 S ASHLAND,6907,SOUTH,ASHLAND,-87.6636496,41.7682718,6907 SOUTH ASHLAND AVENUE,S,6907 S ASHLAND,,,,,,,311688,2/27/2013 4:04:00 AM,N675912,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2013-02-27 04:04:00
7312 S ASHLAND,7312,SOUTH,ASHLAND,-87.6639654,41.7608096,7312 SOUTH ASHLAND AVENUE,S,7312 S ASHLAND,,,,,,,311689,2/27/2013 4:11:00 AM,R838707,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2013-02-27 04:11:00
2250 W 95TH STREET,,,,,,,,,0.789,dstk,41.721105,-87.678751,2250 W 95TH STREET,2250 W 95th St,311701,2/26/2013 7:08:00 PM,K783803,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,True,2013-02-26 19:08:00
2321 W 95TH STREET,,,,,,,,,0.789,dstk,41.720928,-87.680358,2321 W 95TH STREET,2321 W 95th St,311702,2/26/2013 7:19:00 PM,H335512,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,ACUR,60,True,2013-02-26 19:19:00
9431 S ASHLAND,,,,,,,,,0.755,dstk,41.722469,-87.662631,9431 S ASHLAND,9431 S Ashland Ave,311703,2/28/2013 7:28:00 PM,EEW68,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,True,2013-02-28 19:28:00
9109 S ASHLAND,9109,SOUTH,ASHLAND,-87.6625971,41.7282059,9109 SOUTH ASHLAND AVENUE,S,9109 S ASHLAND,,,,,,,311704,2/26/2013 7:35:00 PM,L399058,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,NISS,60,True,2013-02-26 19:35:00
8907 S ASHLAND,8907,SOUTH,ASHLAND,-87.6626966,41.731662,8907 SOUTH ASHLAND AVENUE,S,8907 S ASHLAND,,,,,,,311705,2/26/2013 7:43:00 PM,L939806,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,BUIC,60,True,2013-02-26 19:43:00
4340 W DIVISION,4340,WEST,DIVISION,-87.735342,41.9028118,4340 WEST DIVISION STREET,W,4340 W DIVISION,,,,,,,311783,2/26/2013 7:21:00 PM,57911FF,IL,IFF,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2013-02-26 19:21:00
42456 W DIVISION,,,,,,,,,0.71,GoogleV3,41.9028805,-87.7013776,42456 W DIVISION,"W Division St, Chicago, IL, USA",311784,2/26/2013 7:23:00 PM,P727993,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,MERC,60,True,2013-02-26 19:23:00
3855 W DIVISION,3855,WEST,DIVISION,-87.7236504,41.9024917,3855 WEST DIVISION STREET,W,3855 W DIVISION,,,,,,,311791,2/26/2013 6:52:00 PM,L346140,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-02-26 18:52:00
3851 W DIVISION,3851,WEST,DIVISION,-87.7234229,41.9024839,3851 WEST DIVISION STREET,W,3851 W DIVISION,,,,,,,311792,2/26/2013 6:55:00 PM,1279834B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHEV,60,True,2013-02-26 18:55:00
3841 W DIVISION,3841,WEST,DIVISION,-87.7230821,41.902487,3841 WEST DIVISION STREET,W,3841 W DIVISION,,,,,,,311793,2/26/2013 6:58:00 PM,P429671,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,JEEP,60,True,2013-02-26 18:58:00
3841 W DIVISION,3841,WEST,DIVISION,-87.7230821,41.902487,3841 WEST DIVISION STREET,W,3841 W DIVISION,,,,,,,2141801,12/8/2013 8:20:00 PM,L645920,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,CHEV,60,True,2013-12-08 20:20:00
3935 W DIVISION,,,,,,,,,0.775,dstk,41.902607,-87.725135,3935 W DIVISION,3935 W Division St,311794,2/26/2013 7:01:00 PM,L451815,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,JEEP,60,True,2013-02-26 19:01:00
4225 W DIVISION,4225,WEST,DIVISION,-87.7323069,41.9024066,4225 WEST DIVISION STREET,W,4225 W DIVISION,,,,,,,311795,2/26/2013 7:06:00 PM,P592614,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,CHRY,60,True,2013-02-26 19:06:00
4217 W DIVISION,4217,WEST,DIVISION,-87.7319311,41.9024122,4217 WEST DIVISION STREET,W,4217 W DIVISION,,,,,,,311796,2/26/2013 7:07:00 PM,N154292,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,SATR,60,True,2013-02-26 19:07:00
4249 W DIVISION,4249,WEST,DIVISION,-87.7332052,41.9023677,4249 WEST DIVISION STREET,W,4249 W DIVISION,,,,,,,311797,2/26/2013 9:15:00 PM,8495274,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,25,FORD,60,True,2013-02-26 21:15:00
5615 S RACINE,,,,,,,,,0.75,dstk,41.792086,-87.654748,5615 S RACINE,5615 S Racine Ave,311809,2/27/2013 10:24:00 PM,N905926,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-27 22:24:00
6938 S HALSTED,6938,SOUTH,HALSTED,-87.6447376,41.7676846,6938 SOUTH HALSTED STREET,S,6938 S HALSTED,,,,,,,311813,2/27/2013 12:14:00 AM,H405228,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-27 00:14:00
7014 S VINCENNES,,,,,,,,,0.763,dstk,41.767005,-87.627283,7014 S VINCENNES,7014 S Vincennes Ave,311814,2/27/2013 12:45:00 AM,460N452,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LINC,60,True,2013-02-27 00:45:00
7014 S VINCENNES,,,,,,,,,0.763,dstk,41.767005,-87.627283,7014 S VINCENNES,7014 S Vincennes Ave,364138,3/5/2013 10:22:00 PM,R244410,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2013-03-05 22:22:00
134 W 71ST,134,WEST,71ST,-87.629164,41.7656733,134 WEST 71ST STREET,W,134 W 71ST,,,,,,,311867,2/26/2013 10:30:00 PM,N657088,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2013-02-26 22:30:00
134 W 71ST,134,WEST,71ST,-87.629164,41.7656733,134 WEST 71ST STREET,W,134 W 71ST,,,,,,,364649,3/5/2013 10:46:00 PM,N669583,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-03-05 22:46:00
410 W 71ST STREET,,,,,,,,,0.789,dstk,41.765425,-87.634997,410 W 71ST STREET,410 W 71st St,311868,2/26/2013 10:36:00 PM,K391654,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-26 22:36:00
1758 W 71ST,1758,WEST,71ST,-87.6685152,41.7650543,1758 WEST 71ST STREET,W,1758 W 71ST,,,,,,,311869,2/24/2013 10:43:00 PM,N656931,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-24 22:43:00
6929 S DAMEN,6929,SOUTH,DAMEN,-87.6733314,41.7675667,6929 SOUTH DAMEN AVENUE,S,6929 S DAMEN,,,,,,,311870,2/26/2013 10:48:00 PM,L735714,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2013-02-26 22:48:00
6319 S DAMEN,6319,SOUTH,DAMEN,-87.6736484,41.7786224,6319 SOUTH DAMEN AVENUE,S,6319 S DAMEN,,,,,,,311871,2/26/2013 11:00:00 PM,549P217,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-26 23:00:00
5749 S DAMEN,5749,SOUTH,DAMEN,-87.673914,41.788839,5749 SOUTH DAMEN AVENUE,S,5749 S DAMEN,,,,,,,311872,2/26/2013 11:36:00 PM,N552404,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2013-02-26 23:36:00
5723 S DAMEN,5723,SOUTH,DAMEN,-87.6738793,41.789575,5723 SOUTH DAMEN AVENUE,S,5723 S DAMEN,,,,,,,311873,2/24/2013 11:38:00 PM,A755975,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2013-02-24 23:38:00
5641 S DAMEN,5641,SOUTH,DAMEN,-87.6739528,41.7909046,5641 SOUTH DAMEN AVENUE,S,5641 S DAMEN,,,,,,,311874,2/26/2013 11:42:00 PM,L742712,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-26 23:42:00
1551 W 55TH ST,,,,,,,,,0.75,Bing,41.79363437,-87.6637785137,1551 W 55TH ST,"1551 W 55th St, Chicago, IL 60636, United States",311875,2/24/2013 11:49:00 PM,P560256,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2013-02-24 23:49:00
216 W 71ST,,,,,,,,,0.74,dstk,41.765499,-87.63046,216 W 71ST,216 W 71st St,311876,2/26/2013 10:32:00 PM,G651931,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-26 22:32:00
410 W 71ST,410,WEST,71ST,-87.6351568,41.7655097,410 WEST 71ST STREET,W,410 W 71ST,,,,,,,311877,2/26/2013 10:38:00 PM,K524174,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-26 22:38:00
1756 W 71ST,,,,,,,,,0.74,dstk,41.764938,-87.667871,1756 W 71ST,1756 W 71st St,311878,2/26/2013 10:45:00 PM,K735884,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2013-02-26 22:45:00
7049 S DAMEN,7049,SOUTH,DAMEN,-87.6732858,41.7652073,7049 SOUTH DAMEN AVENUE,S,7049 S DAMEN,,,,,,,311879,2/26/2013 10:47:00 PM,L920092,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2013-02-26 22:47:00
6635 S DAMEN,6635,SOUTH,DAMEN,-87.6734645,41.7728249,6635 SOUTH DAMEN AVENUE,S,6635 S DAMEN,,,,,,,311880,2/26/2013 10:51:00 PM,X943133,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2013-02-26 22:51:00
6543 S DAMEN,6543,SOUTH,DAMEN,-87.6735147,41.7744395,6543 SOUTH DAMEN AVENUE,S,6543 S DAMEN,,,,,,,311881,2/26/2013 10:54:00 PM,3496409,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HOND,60,True,2013-02-26 22:54:00
5920 N WESTERN AV,,,,,,,,,0.817,dstk,41.98901,-87.689696,5920 N WESTERN AV,5920 N Western Ave,311906,2/21/2013 3:14:00 PM,335130D,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,FORD,60,True,2013-02-21 15:14:00
5054 N WESTERN AV,,,,,,,,,0.817,dstk,41.973435,-87.689139,5054 N WESTERN AV,5054 N Western Ave,311907,2/27/2013 3:23:00 PM,68431FF,IL,FFM,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2013-02-27 15:23:00
5040 N WESTERN AV,,,,,,,,,0.817,dstk,41.973225,-87.689132,5040 N WESTERN AV,5040 N Western Ave,311908,2/27/2013 3:26:00 PM,R247154,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,CHRY,60,True,2013-02-27 15:26:00
2825 W PETERSON,,,,,,,,,0.759,dstk,41.990362,-87.700371,2825 W PETERSON,2825 W Peterson Ave,311916,2/26/2013 8:00:00 AM,BB95723,NY,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,INTL,60,True,2013-02-26 08:00:00
5216 S KING DR,,,,,,,,,0.845,dstk,41.79997,-87.616185,5216 S KING DR,5216 S King Dr,312111,2/26/2013 6:51:00 PM,N659159,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,BUIC,60,True,2013-02-26 18:51:00
5938 S ASHLAND,5938,SOUTH,ASHLAND,-87.6646857,41.7854908,5938 SOUTH ASHLAND AVENUE,S,5938 S ASHLAND,,,,,,,312147,2/27/2013 3:52:00 AM,L724649,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-27 03:52:00
6905 S ASHLAND,6905,SOUTH,ASHLAND,-87.6636491,41.7683131,6905 SOUTH ASHLAND AVENUE,S,6905 S ASHLAND,,,,,,,312148,2/22/2013 4:06:00 AM,N643063,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2013-02-22 04:06:00
7342 S VINCENNES,,,,,,,,,0.763,dstk,41.761032,-87.629998,7342 S VINCENNES,7342 S Vincennes Ave,312149,2/27/2013 4:20:00 AM,P911368,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-27 04:20:00
7344 S VINCENENS,,,,,,,,,0.75,Bing,41.7608986795,-87.6301308721,7344 S VINCENENS,"7344 S Vincennes Ave, Chicago, IL 60621, United States",312150,2/27/2013 4:24:00 AM,R647098,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-27 04:24:00
7346 S VINCENENS,,,,,,,,,0.75,Bing,41.7608671635,-87.6301449537,7346 S VINCENENS,"7346 S Vincennes Ave, Chicago, IL 60621, United States",312151,2/27/2013 4:27:00 AM,L705102,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2013-02-27 04:27:00
1710 W 63ST,,,,,,,,,0.74,dstk,41.779485,-87.667051,1710 W 63ST,1710 W 63rd St,312186,2/26/2013 5:13:00 PM,N789775,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2013-02-26 17:13:00
5628 S HALSTED,,,,,,,,,0.772,dstk,41.791918,-87.64517,5628 S HALSTED,5628 S Halsted St,312373,2/28/2013 12:15:00 AM,N784614,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-28 00:15:00
5628 S HALSTED,,,,,,,,,0.772,dstk,41.791918,-87.64517,5628 S HALSTED,5628 S Halsted St,312375,2/28/2013 12:20:00 AM,N654727,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2013-02-28 00:20:00
5678 S HALSTED,,,,,,,,,0.772,dstk,41.791023,-87.64515,5678 S HALSTED,5678 S Halsted St,312374,2/28/2013 12:18:00 PM,P233653,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2013-02-28 12:18:00
7437 S VINCENNES,7437,SOUTH,VINCENNES,-87.6305522,41.7588184,7437 SOUTH VINCENNES AVENUE,S,7437 S VINCENNES,,,,,,,312376,2/28/2013 12:38:00 AM,G876208,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-28 00:38:00
7435 S VINCENNES,7435,SOUTH,VINCENNES,-87.6305513,41.7588966,7435 SOUTH VINCENNES AVENUE,S,7435 S VINCENNES,,,,,,,312377,2/28/2013 12:43:00 AM,N757354,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2013-02-28 00:43:00
7435 S VINCENNES,7435,SOUTH,VINCENNES,-87.6305513,41.7588966,7435 SOUTH VINCENNES AVENUE,S,7435 S VINCENNES,,,,,,,312378,2/28/2013 12:45:00 AM,K235068,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2013-02-28 00:45:00
7435 S VINCENNES,7435,SOUTH,VINCENNES,-87.6305513,41.7588966,7435 SOUTH VINCENNES AVENUE,S,7435 S VINCENNES,,,,,,,312379,2/28/2013 12:46:00 AM,L940358,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-28 00:46:00
7415 S VINCENNES,7415,SOUTH,VINCENNES,-87.630375,41.7595473,7415 SOUTH VINCENNES AVENUE,S,7415 S VINCENNES,,,,,,,312380,2/28/2013 12:59:00 AM,R821858,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-28 00:59:00
7413 S VINCENNES,,,,,,,,,0.763,dstk,41.759699,-87.630526,7413 S VINCENNES,7413 S Vincennes Ave,312381,2/28/2013 12:59:00 AM,N659698,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2013-02-28 00:59:00
7434 S VINCENNES,7434,SOUTH,VINCENNES,-87.6313229,41.758927,7434 SOUTH VINCENNES AVENUE,S,7434 S VINCENNES,,,,,,,312382,2/28/2013 1:09:00 AM,8802919,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-28 01:09:00
438 W 71ST STREET,,,,,,,,,0.789,dstk,41.765336,-87.63591,438 W 71ST STREET,438 W 71st St,312383,2/28/2013 1:16:00 AM,N968325,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-28 01:16:00
442 W 71ST STREET,,,,,,,,,0.789,dstk,41.76541,-87.635972,442 W 71ST STREET,442 W 71st St,312384,2/28/2013 1:18:00 AM,K524174,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-28 01:18:00
1547 W 63RD STREET,,,,,,,,,0.789,dstk,41.779412,-87.663273,1547 W 63RD STREET,1547 W 63rd St,312386,2/26/2013 5:19:00 PM,3074984,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2013-02-26 17:19:00
1213 W 63RD STREET,,,,,,,,,0.789,dstk,41.779527,-87.654854,1213 W 63RD STREET,1213 W 63rd St,312387,2/26/2013 5:23:00 PM,L699706,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,SATR,60,True,2013-02-26 17:23:00
1013 W 63RD,1013,WEST,63RD,-87.650206,41.7794532,1013 WEST 63RD STREET,W,1013 W 63RD,,,,,,,312388,2/26/2013 5:30:00 PM,N552502,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2013-02-26 17:30:00
7412 S VINCENNES,,,,,,,,,0.763,dstk,41.759623,-87.630711,7412 S VINCENNES,7412 S Vincennes Ave,312389,2/27/2013 11:02:00 PM,R533661,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MAZD,60,True,2013-02-27 23:02:00
7207 S VINCENNES,7207,SOUTH,VINCENNES,-87.6285767,41.7633185,7207 SOUTH VINCENNES AVENUE,S,7207 S VINCENNES,,,,,,,312390,2/27/2013 11:25:00 PM,N659966,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-27 23:25:00
7207 S VINCENNES,7207,SOUTH,VINCENNES,-87.6285767,41.7633185,7207 SOUTH VINCENNES AVENUE,S,7207 S VINCENNES,,,,,,,312531,2/22/2013 7:33:00 AM,L345857,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,SATR,60,True,2013-02-22 07:33:00
7207 S VINCENNES,7207,SOUTH,VINCENNES,-87.6285767,41.7633185,7207 SOUTH VINCENNES AVENUE,S,7207 S VINCENNES,,,,,,,312532,2/22/2013 7:35:00 AM,N659966,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-02-22 07:35:00
7205 S VINCENNES,7205,SOUTH,VINCENNES,-87.6285299,41.7633828,7205 SOUTH VINCENNES AVENUE,S,7205 S VINCENNES,,,,,,,312391,2/27/2013 11:27:00 PM,413P752,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2013-02-27 23:27:00
7157 S VINCENNES,,,,,,,,,0.763,dstk,41.764405,-87.62827,7157 S VINCENNES,7157 S Vincennes Ave,312392,2/27/2013 11:29:00 PM,60918PB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-27 23:29:00
7200 S VINCENNES,7200,SOUTH,VINCENNES,-87.629215,41.7634601,7200 SOUTH VINCENNES AVENUE,S,7200 S VINCENNES,,,,,,,312528,2/22/2013 7:17:00 AM,L426506,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-22 07:17:00
7215 S VINCENNES,7215,SOUTH,VINCENNES,-87.6287033,41.7631254,7215 SOUTH VINCENNES AVENUE,S,7215 S VINCENNES,,,,,,,312529,2/22/2013 7:27:00 AM,N652232,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2013-02-22 07:27:00
7213 S VINCENNES,7213,SOUTH,VINCENNES,-87.6286764,41.7631892,7213 SOUTH VINCENNES AVENUE,S,7213 S VINCENNES,,,,,,,312530,2/22/2013 7:30:00 AM,L706081,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2013-02-22 07:30:00
7155 S VINCENNES,,,,,,,,,0.763,dstk,41.764444,-87.628257,7155 S VINCENNES,7155 S Vincennes Ave,312533,2/22/2013 7:41:00 AM,60918PB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-22 07:41:00
7111 S VINCENNES,,,,,,,,,0.763,dstk,41.765241,-87.627918,7111 S VINCENNES,7111 S Vincennes Ave,312534,2/22/2013 7:45:00 AM,4228560,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-02-22 07:45:00
