Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
9343 S KING DRIVE,,,,,,,,,0.75,Bing,41.7247371376,-87.6141576469,9343 S KING DRIVE,"9343 S King Dr, Chicago, IL 60619, United States",71156,1/12/2016 12:08:00 AM,G852735,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,HYUN,60,True,2016-01-12 00:08:00
9341 S KING DRIVE,,,,,,,,,0.75,Bing,41.7243537903,-87.613861084,9341 S KING DRIVE,"9341 S King Dr, Chicago, IL 60619, United States",71157,1/12/2016 12:09:00 AM,Y986959,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CADI,60,True,2016-01-12 00:09:00
9324 S KING DR,,,,,,,,,0.75,Bing,41.724781,-87.61457,9324 S KING DR,"9324 S King Dr, Chicago, IL 60619, United States",71158,1/12/2016 12:11:00 AM,A732133,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHEV,60,True,2016-01-12 00:11:00
9322 S KING DR,,,,,,,,,0.75,Bing,41.7250522971,-87.6142870635,9322 S KING DR,"9322 S King Dr, Chicago, IL 60619, United States",71159,1/12/2016 12:13:00 AM,E393631,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,TOYT,60,True,2016-01-12 00:13:00
8615 S KING DR,,,,,,,,,0.75,Bing,41.7378501892,-87.6140670776,8615 S KING DR,"8615 S King Dr, Chicago, IL 60619, United States",71161,1/12/2016 1:18:00 AM,E146539,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,HYUN,60,True,2016-01-12 01:18:00
8621 S KING DR,,,,,,,,,0.75,Bing,41.737686,-87.614059,8621 S KING DR,"8621 S King Dr, Chicago, IL 60619, United States",71162,1/12/2016 1:19:00 AM,V810182,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CADI,60,True,2016-01-12 01:19:00
8625 S KING DR,,,,,,,,,0.75,Bing,41.7378383875,-87.6145056635,8625 S KING DR,"8625 S King Dr, Chicago, IL 60619, United States",71163,1/12/2016 1:23:00 AM,4233144,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-01-12 01:23:00
8629 S KING DR,,,,,,,,,0.75,Bing,41.737442,-87.614051,8629 S KING DR,"8629 S King Dr, Chicago, IL 60619, United States",71164,1/12/2016 1:25:00 AM,KLYCE1,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-01-12 01:25:00
8631 S KING DR,,,,,,,,,0.75,Bing,41.737358,-87.614051,8631 S KING DR,"8631 S King Dr, Chicago, IL 60619, United States",71165,1/12/2016 1:26:00 AM,E342519,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-01-12 01:26:00
8639 S KING DR,,,,,,,,,0.75,Bing,41.7376311868,-87.6144996285,8639 S KING DR,"8639 S King Dr, Chicago, IL 60619, United States",71166,1/12/2016 1:31:00 AM,E469111,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,PONT,60,True,2016-01-12 01:31:00
9251 S KING DR,,,,,,,,,0.75,Bing,41.726028,-87.613876,9251 S KING DR,"9251 S King Dr, Chicago, IL 60619, United States",71167,1/12/2016 1:45:00 AM,X729078,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,JEEP,60,True,2016-01-12 01:45:00
9318 S KING DR,,,,,,,,,0.75,Bing,41.724925,-87.61457,9318 S KING DR,"9318 S King Dr, Chicago, IL 60619, United States",71168,1/12/2016 1:52:00 AM,A582579,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHEV,60,True,2016-01-12 01:52:00
8035 S KING DR,,,,,,,,,0.75,Bing,41.7486101389,-87.6148382574,8035 S KING DR,"8035 S King Dr, Chicago, IL 60619, United States",71169,1/12/2016 2:16:00 AM,E925875,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,HYUN,60,True,2016-01-12 02:16:00
8109 S KING DR,,,,,,,,,0.75,Bing,41.7471865565,-87.6148121059,8109 S KING DR,"8109 S King Dr, Chicago, IL 60619, United States",71170,1/12/2016 2:23:00 AM,L692405,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,FORD,60,True,2016-01-12 02:23:00
8127 S KING DR,,,,,,,,,0.75,Bing,41.7469009012,-87.6148047298,8127 S KING DR,"8127 S King Dr, Chicago, IL 60619, United States",71171,1/12/2016 2:29:00 AM,9142035,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,DODG,60,True,2016-01-12 02:29:00
8129 S KING DR,,,,,,,,,0.75,Bing,41.7468693852,-87.6148040593,8129 S KING DR,"8129 S King Dr, Chicago, IL 60619, United States",71172,1/12/2016 2:29:00 AM,E153625,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,BUIC,60,True,2016-01-12 02:29:00
8137 S KING DR,,,,,,,,,0.75,Bing,41.746246,-87.614418,8137 S KING DR,"8137 S King Dr, Chicago, IL 60619, United States",71173,1/12/2016 2:30:00 AM,X656292,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,PONT,60,True,2016-01-12 02:30:00
8157 S KING DR,,,,,,,,,0.75,Bing,41.745803,-87.614402,8157 S KING DR,"8157 S King Dr, Chicago, IL 60619, United States",71174,1/12/2016 2:32:00 AM,H977666,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-01-12 02:32:00
837 S STATE ST,,,,,,,,,0.843,dstk,41.871337,-87.627369,837 S STATE ST,837 S State St,79783,1/14/2016 3:08:00 AM,R978974,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,ACUR,60,True,2016-01-14 03:08:00
825 S STATE ST,,,,,,,,,0.843,dstk,41.871494,-87.627372,825 S STATE ST,825 S State St,79784,1/14/2016 3:11:00 AM,E212489,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2016-01-14 03:11:00
1347 S STATE ST,,,,,,,,,0.843,dstk,41.86488,-87.627216,1347 S STATE ST,1347 S State St,79785,1/14/2016 3:16:00 AM,MM6H1R,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FIAT,60,True,2016-01-14 03:16:00
253 W 115TH ST,,,,,,,,,0.873,dstk,41.685166,-87.629238,253 W 115TH ST,253 W 115th St,80221,1/14/2016 4:35:00 PM,1885258B,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-14 16:35:00
337 W 115TH ST,,,,,,,,,0.873,dstk,41.685144,-87.631355,337 W 115TH ST,337 W 115th St,80224,1/13/2016 4:50:00 PM,62545CB,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-13 16:50:00
4209 W CERMAK,4209,WEST,CERMAK,-87.7300178,41.8511951,4209 WEST CERMAK ROAD,W,4209 W CERMAK,,,,,,,82122,1/12/2016 4:52:00 AM,N210080,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,True,2016-01-12 04:52:00
4131 W CERMAK,4131,WEST,CERMAK,-87.7285134,41.85119,4131 WEST CERMAK ROAD,W,4131 W CERMAK,,,,,,,82123,1/12/2016 4:56:00 AM,7879156,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2016-01-12 04:56:00
4310 W CERMAK,4310,WEST,CERMAK,-87.7325767,41.8518369,4310 WEST CERMAK ROAD,W,4310 W CERMAK,,,,,,,82254,1/12/2016 3:36:00 AM,N797482,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,MITS,60,True,2016-01-12 03:36:00
4312 W CERMAK,4312,WEST,CERMAK,-87.7326883,41.8517632,4312 WEST CERMAK ROAD,W,4312 W CERMAK,,,,,,,82255,1/12/2016 3:40:00 AM,E612539,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,OLDS,60,True,2016-01-12 03:40:00
4312 W CERMAK,4312,WEST,CERMAK,-87.7326883,41.8517632,4312 WEST CERMAK ROAD,W,4312 W CERMAK,,,,,,,82508,1/12/2016 3:40:00 AM,H461928,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,LEXU,60,True,2016-01-12 03:40:00
4320 W CERMAK,4320,WEST,CERMAK,-87.7330212,41.8517587,4320 WEST CERMAK ROAD,W,4320 W CERMAK,,,,,,,82256,1/12/2016 3:43:00 AM,9417996,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,TOYT,60,True,2016-01-12 03:43:00
4330 W CERMAK,4330,WEST,CERMAK,-87.7333514,41.8517534,4330 WEST CERMAK ROAD,W,4330 W CERMAK,,,,,,,82257,1/12/2016 3:47:00 AM,L269206,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHRY,60,True,2016-01-12 03:47:00
4330 W CERMAK,4330,WEST,CERMAK,-87.7333514,41.8517534,4330 WEST CERMAK ROAD,W,4330 W CERMAK,,,,,,,82511,1/12/2016 3:47:00 AM,K991332,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,DODG,60,True,2016-01-12 03:47:00
4332 W CERMAK,,,,,,,,,0.768,dstk,41.851609,-87.733337,4332 W CERMAK,4332 W Cermak Rd,82258,1/12/2016 3:49:00 AM,R419617,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,LNDR,60,True,2016-01-12 03:49:00
4338 W CERMAK,4338,WEST,CERMAK,-87.7336813,41.8517501,4338 WEST CERMAK ROAD,W,4338 W CERMAK,,,,,,,82259,1/12/2016 3:53:00 AM,V549618,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,NISS,60,True,2016-01-12 03:53:00
4338 W CERMAK,4338,WEST,CERMAK,-87.7336813,41.8517501,4338 WEST CERMAK ROAD,W,4338 W CERMAK,,,,,,,82513,1/12/2016 3:54:00 AM,L296042,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2016-01-12 03:54:00
4342 W CERMAK,4342,WEST,CERMAK,-87.7337917,41.8517492,4342 WEST CERMAK ROAD,W,4342 W CERMAK,,,,,,,82260,1/12/2016 3:56:00 AM,Z102147,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2016-01-12 03:56:00
4336 W CERMAK,4336,WEST,CERMAK,-87.7335694,41.8517504,4336 WEST CERMAK ROAD,W,4336 W CERMAK,,,,,,,82261,1/12/2016 3:59:00 AM,SRZ163,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CADI,60,True,2016-01-12 03:59:00
4336 W CERMAK,4336,WEST,CERMAK,-87.7335694,41.8517504,4336 WEST CERMAK ROAD,W,4336 W CERMAK,,,,,,,82512,1/12/2016 3:50:00 AM,P179459,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2016-01-12 03:50:00
4328 W CERMAK,4328,WEST,CERMAK,-87.7332389,41.8517537,4328 WEST CERMAK ROAD,W,4328 W CERMAK,,,,,,,82510,1/12/2016 3:44:00 AM,V548495,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,MAZD,60,True,2016-01-12 03:44:00
115 W 115TH ST,,,,,,,,,0.873,dstk,41.685213,-87.625503,115 W 115TH ST,115 W 115th St,83094,1/13/2016 4:33:00 PM,X759019,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-13 16:33:00
342 W 115TH ST,,,,,,,,,0.873,dstk,41.685292,-87.631437,342 W 115TH ST,342 W 115th St,83095,1/13/2016 4:52:00 PM,S357516,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,NISS,60,True,2016-01-13 16:52:00
338 W 115TH ST,,,,,,,,,0.873,dstk,41.685293,-87.631384,338 W 115TH ST,338 W 115th St,83096,1/13/2016 4:52:00 PM,E691885,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2016-01-13 16:52:00
444 W 115TH ST,,,,,,,,,0.873,dstk,41.685261,-87.633934,444 W 115TH ST,444 W 115th St,83097,1/13/2016 4:56:00 PM,E436273,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,PONT,60,True,2016-01-13 16:56:00
3115 W 71ST ST,,,,,,,,,0.808,dstk,41.76433,-87.700851,3115 W 71ST ST,3115 W 71st St,83974,1/11/2016 9:03:00 PM,5379649,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,JEEP,60,True,2016-01-11 21:03:00
3055 W 71ST ST,,,,,,,,,0.808,dstk,41.764352,-87.699508,3055 W 71ST ST,3055 W 71st St,83975,1/11/2016 9:08:00 PM,T879255,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2016-01-11 21:08:00
3043 W 71ST ST,,,,,,,,,0.808,dstk,41.764356,-87.699281,3043 W 71ST ST,3043 W 71st St,83977,1/11/2016 9:17:00 PM,S386716,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,DODG,60,True,2016-01-11 21:17:00
6239 S ASHLAND,6239,SOUTH,ASHLAND,-87.6638782,41.7801416,6239 SOUTH ASHLAND AVENUE,S,6239 S ASHLAND,,,,,,,87233,1/11/2016 11:32:00 PM,V288224,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2016-01-11 23:32:00
1025 W 59TH STREET,,,,,,,,,0.789,dstk,41.786864,-87.650853,1025 W 59TH STREET,1025 W 59th St,87234,1/11/2016 11:35:00 PM,V357561,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2016-01-11 23:35:00
6259 S RACINE,,,,,,,,,0.75,dstk,41.780438,-87.654451,6259 S RACINE,6259 S Racine Ave,87235,1/11/2016 11:50:00 PM,S143168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2016-01-11 23:50:00
6125 S RACINE,,,,,,,,,0.75,dstk,41.782842,-87.654512,6125 S RACINE,6125 S Racine Ave,87236,1/11/2016 11:55:00 PM,5506385,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-01-11 23:55:00
1025 W 59TH ST,,,,,,,,,0.808,dstk,41.786864,-87.650853,1025 W 59TH ST,1025 W 59th St,87344,1/11/2016 11:40:00 PM,Y768981,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,VOLK,60,True,2016-01-11 23:40:00
6131 S RACINE,6131,SOUTH,RACINE,-87.6542838,41.7823314,6131 SOUTH RACINE AVENUE,S,6131 S RACINE,,,,,,,87345,1/11/2016 11:55:00 PM,E717511,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LEXU,60,True,2016-01-11 23:55:00
6035 S RACINE,6035,SOUTH,RACINE,-87.6543769,41.7839683,6035 SOUTH RACINE AVENUE,S,6035 S RACINE,,,,,,,87346,1/12/2016 12:05:00 AM,E701951,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2016-01-12 00:05:00
6057 S RACINE,6057,SOUTH,RACINE,-87.6544059,41.7834761,6057 SOUTH RACINE AVENUE,S,6057 S RACINE,,,,,,,87347,1/12/2016 12:01:00 AM,9707393,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2016-01-12 00:01:00
6019 S RACINE,,,,,,,,,0.75,dstk,41.784733,-87.654558,6019 S RACINE,6019 S Racine Ave,87348,1/12/2016 12:08:00 AM,E708810,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-01-12 00:08:00
7421 S VINCENNES,7421,SOUTH,VINCENNES,-87.6303771,41.7593497,7421 SOUTH VINCENNES AVENUE,S,7421 S VINCENNES,,,,,,,87444,1/11/2016 10:20:00 PM,Y734445,IA,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2016-01-11 22:20:00
7419 S VINCENNES,7419,SOUTH,VINCENNES,-87.6303764,41.7594155,7419 SOUTH VINCENNES AVENUE,S,7419 S VINCENNES,,,,,,,87445,1/11/2016 10:26:00 PM,R389773,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2016-01-11 22:26:00
7419 S VINCENNES,7419,SOUTH,VINCENNES,-87.6303764,41.7594155,7419 SOUTH VINCENNES AVENUE,S,7419 S VINCENNES,,,,,,,87449,1/11/2016 10:23:00 PM,R533661,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MAZD,60,True,2016-01-11 22:23:00
7353 S VINCENNES,7353,SOUTH,VINCENNES,-87.629989,41.760241,7353 SOUTH VINCENNES AVENUE,S,7353 S VINCENNES,,,,,,,87446,1/11/2016 10:33:00 PM,E675271,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2016-01-11 22:33:00
7353 S VINCENNES,7353,SOUTH,VINCENNES,-87.629989,41.760241,7353 SOUTH VINCENNES AVENUE,S,7353 S VINCENNES,,,,,,,88235,1/11/2016 10:34:00 PM,R200554,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2016-01-11 22:34:00
7349 S VINCENNES,7349,SOUTH,VINCENNES,-87.629943,41.760369,7349 SOUTH VINCENNES AVENUE,S,7349 S VINCENNES,,,,,,,87447,1/11/2016 10:40:00 PM,Z273910,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-01-11 22:40:00
7415 S VINCENNES,7415,SOUTH,VINCENNES,-87.630375,41.7595473,7415 SOUTH VINCENNES AVENUE,S,7415 S VINCENNES,,,,,,,87450,1/11/2016 10:30:00 PM,Y743884,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2016-01-11 22:30:00
6629 S RACINE,6629,SOUTH,RACINE,-87.6540821,41.7733297,6629 SOUTH RACINE AVENUE,S,6629 S RACINE,,,,,,,87918,1/12/2016 2:52:00 AM,P571267,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2016-01-12 02:52:00
6816 S RACINE ST,,,,,,,,,0.768,dstk,41.770046,-87.654324,6816 S RACINE ST,6816 S Racine Ave,87919,1/12/2016 2:57:00 AM,94212PV,IL,DOM,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-01-12 02:57:00
6820 S RACINE ST,,,,,,,,,0.768,dstk,41.76993,-87.654321,6820 S RACINE ST,6820 S Racine Ave,87920,1/12/2016 3:00:00 AM,S627659,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2016-01-12 03:00:00
6543 S DAMEN AVE,,,,,,,,,0.841,dstk,41.774929,-87.673713,6543 S DAMEN AVE,6543 S Damen Ave,87921,1/12/2016 3:24:00 AM,E800489,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-01-12 03:24:00
6535 S DAMEN AVE,,,,,,,,,0.841,dstk,41.775078,-87.673716,6535 S DAMEN AVE,6535 S Damen Ave,87922,1/12/2016 3:25:00 AM,Z536916,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BMW,60,True,2016-01-12 03:25:00
6538 S DAMEN AVE,,,,,,,,,0.841,dstk,41.775,-87.673864,6538 S DAMEN AVE,6538 S Damen Ave,87923,1/12/2016 3:30:00 AM,1567281B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2016-01-12 03:30:00
31 E 119TH ST,,,,,,,,,0.873,dstk,41.677963,-87.621833,31 E 119TH ST,31 E 119th St,88050,1/14/2016 11:20:00 AM,R801138,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-14 11:20:00
406 W 119TH ST,,,,,,,,,0.873,dstk,41.677992,-87.632527,406 W 119TH ST,406 W 119th St,88051,1/14/2016 11:33:00 AM,70441DB,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-14 11:33:00
406 W 119TH ST,,,,,,,,,0.873,dstk,41.677992,-87.632527,406 W 119TH ST,406 W 119th St,90531,1/14/2016 11:32:00 AM,S194182,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,MAZD,60,True,2016-01-14 11:32:00
609 W 119TH,609,WEST,119TH,-87.637554,41.6776293,609 WEST 119TH STREET,W,609 W 119TH,,,,,,,88052,1/14/2016 11:37:00 AM,E673156,IA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,FORD,60,True,2016-01-14 11:37:00
642 W 119TH ST,,,,,,,,,0.873,dstk,41.677925,-87.638456,642 W 119TH ST,642 W 119th St,88053,1/14/2016 11:40:00 AM,LLJ663,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2016-01-14 11:40:00
7324 S VINCENNES,7324,SOUTH,VINCENNES,-87.6301794,41.7611073,7324 SOUTH VINCENNES AVENUE,S,7324 S VINCENNES,,,,,,,88236,1/11/2016 10:46:00 PM,3429949,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-01-11 22:46:00
6512 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.775607,-87.664189,6512 S ASHLAND AVE,6512 S Ashland Ave,88278,1/12/2016 2:25:00 AM,337WVX,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2016-01-12 02:25:00
6524 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.775385,-87.664181,6524 S ASHLAND AVE,6524 S Ashland Ave,88279,1/12/2016 2:34:00 AM,AE67965,AZ,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2016-01-12 02:34:00
6631 S RACINE,6631,SOUTH,RACINE,-87.6540829,41.7732611,6631 SOUTH RACINE AVENUE,S,6631 S RACINE,,,,,,,88311,1/12/2016 2:52:00 AM,R523062,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2016-01-12 02:52:00
6818 S RACINE,,,,,,,,,0.75,dstk,41.769988,-87.654323,6818 S RACINE,6818 S Racine Ave,88312,1/12/2016 2:58:00 AM,V128582,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2016-01-12 02:58:00
6824 S RACINE,,,,,,,,,0.75,dstk,41.769814,-87.654319,6824 S RACINE,6824 S Racine Ave,88313,1/12/2016 3:01:00 AM,E920554,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2016-01-12 03:01:00
6541 S DAMEN,6541,SOUTH,DAMEN,-87.6735149,41.7745067,6541 SOUTH DAMEN AVENUE,S,6541 S DAMEN,,,,,,,88314,1/12/2016 3:24:00 AM,3496409,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HOND,60,True,2016-01-12 03:24:00
1530 W 63RD ST,,,,,,,,,0.808,dstk,41.779491,-87.662998,1530 W 63RD ST,1530 W 63rd St,88391,1/11/2016 10:00:00 PM,E676684,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MERC,60,True,2016-01-11 22:00:00
6510 S ASHLAND,6510,SOUTH,ASHLAND,-87.6644001,41.7754291,6510 SOUTH ASHLAND AVENUE,S,6510 S ASHLAND,,,,,,,88392,1/12/2016 2:24:00 AM,143S581,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-01-12 02:24:00
6522 S ASHLAND,6522,SOUTH,ASHLAND,-87.6644465,41.7750811,6522 SOUTH ASHLAND AVENUE,S,6522 S ASHLAND,,,,,,,88393,1/12/2016 2:36:00 AM,AG77374,AZ,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-01-12 02:36:00
606 E 119TH ST,,,,,,,,,0.873,dstk,41.678322,-87.606408,606 E 119TH ST,606 E 119th St,90532,1/14/2016 11:37:00 AM,Y720708,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,TOYT,60,True,2016-01-14 11:37:00
642 E 119TH ST,,,,,,,,,0.873,dstk,41.678317,-87.605576,642 E 119TH ST,642 E 119th St,90533,1/14/2016 11:39:00 AM,E541726,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHRY,60,True,2016-01-14 11:39:00
6919 S ASHLAND AV,,,,,,,,,0.817,dstk,41.768206,-87.663807,6919 S ASHLAND AV,6919 S Ashland Ave,96449,1/12/2016 12:11:00 AM,R670838,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HYUN,60,True,2016-01-12 00:11:00
6915 S ASHLAND AV,,,,,,,,,0.817,dstk,41.768283,-87.663809,6915 S ASHLAND AV,6915 S Ashland Ave,96450,1/12/2016 12:12:00 AM,DGA4168,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-01-12 00:12:00
6911 S ASHLAND AV,,,,,,,,,0.719,dstk,41.768322,-87.66381,6911 S ASHLAND AV,6913 S Ashland Ave,96451,1/12/2016 12:20:00 AM,Y720251,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2016-01-12 00:20:00
6909 S ASHLAND AV,,,,,,,,,0.817,dstk,41.7684,-87.663815,6909 S ASHLAND AV,6909 S Ashland Ave,96452,1/12/2016 12:23:00 AM,Z652603,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2016-01-12 00:23:00
6848 S ASHLAND AV,,,,,,,,,0.817,dstk,41.769008,-87.66393,6848 S ASHLAND AV,6848 S Ashland Ave,96453,1/12/2016 1:19:00 AM,S778203,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,LEXU,60,True,2016-01-12 01:19:00
7332 S VINCENNES,,,,,,,,,0.763,dstk,41.76122,-87.629932,7332 S VINCENNES,7332 S Vincennes Ave,116156,1/11/2016 10:50:00 PM,Y702627,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2016-01-11 22:50:00
4344 W CERMAK,,,,,,,,,0.768,dstk,41.851609,-87.733557,4344 W CERMAK,4344 W Cermak Rd,119256,1/12/2016 3:56:00 AM,7398312,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,True,2016-01-12 03:56:00
8159 S KING DR,,,,,,,,,0.75,Bing,41.7463932931,-87.6147906482,8159 S KING DR,"8159 S King Dr, Chicago, IL 60619, United States",121347,1/12/2016 2:35:00 AM,Z459981,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CHEV,60,True,2016-01-12 02:35:00
