Violation Street Number,Violation Street Direction,Violation Street Name,Violation Description,Violation Date,Violation Time,Issuing Agency,Month,Date,Year,Latitude,Longitude
5**,N,ORLEANS,10-8-180    Snow and ice removal.,1/10/2014,11:15 AM,Transportation,1/1/1900,10,2014,41.8909695,-87.638164
8**,W,LAKE,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8859384,-87.6478388
8**,W,LAKE,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8859384,-87.6478388
1**,N,HALSTED,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8831586,-87.6473964
8**,W,RANDOLPH,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8846582,-87.6476668
21**,W,MADISON,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8815359,-87.679418
20**,N,ALBANY,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.9174046,-87.7052479
21**,W,MADISON,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8815359,-87.679418
9**,W,RANDOLPH,10-8-180    Snow and ice removal.,1/11/2014,12:00 PM,Streets and Sanitation,1/1/1900,11,2014,41.8845477,-87.6504186
9**,W,21ST,10-8-180    Snow and ice removal.,1/13/2014,10:15 AM,Transportation,1/1/1900,13,2014,41.854096,-87.6483428
21**,N,CLYBOURN,10-8-180    Snow and ice removal.,1/13/2014,2:30 AM,Transportation,1/1/1900,13,2014,41.9193379,-87.6612574
71**,S,WESTERN,10-8-180    Snow and ice removal.,1/14/2014,12:00 PM,Streets and Sanitation,1/1/1900,14,2014,41.7645656,-87.6837582
39**,W,WELLINGTON,10-8-180    Snow and ice removal.,1/14/2014,2:15 AM,Transportation,1/1/1900,14,2014,41.9354453,-87.7246347
55**,N,FRANCISCO,10-8-180    Snow and ice removal.,1/15/2014,12:00 PM,Streets and Sanitation,1/1/1900,15,2014,41.9812882,-87.7015171
**,W,ESTES,10-8-180    Snow and ice removal.,1/15/2014,10:30 AM,Transportation,1/1/1900,15,2014,42.0110974,-87.6860529
32**,N,KIMBALL,10-8-180    Snow and ice removal.,1/15/2014,11:00 AM,Transportation,1/1/1900,15,2014,41.9395151,-87.7127127
63**,S,CAMPBELL,10-8-180    Snow and ice removal.,1/16/2014,12:00 PM,Streets and Sanitation,1/1/1900,16,2014,41.779229,-87.6860884
51**,S,LAKE PARK,10-8-180    Snow and ice removal.,1/16/2014,1:16 AM,Transportation,1/1/1900,16,2014,41.802463,-87.587926
47**,S,COTTAGE GROVE,10-8-180    Snow and ice removal.,1/16/2014,12:39 PM,Transportation,1/1/1900,16,2014,41.809299,-87.60694
56**,N,ELSTON,10-8-180    Snow and ice removal.,1/16/2014,8:38 AM,Transportation,1/1/1900,16,2014,41.9830059,-87.7644631
27**,W,CORTLAND,10-8-180    Snow and ice removal.,1/16/2014,1:29 AM,Transportation,1/1/1900,16,2014,41.915956,-87.694928
56**,N,ELSTON,10-8-180    Snow and ice removal.,1/16/2014,8:38 AM,Transportation,1/1/1900,16,2014,41.9830059,-87.7644631
56**,N,ELSTON,10-8-180    Snow and ice removal.,1/16/2014,8:03 AM,Transportation,1/1/1900,16,2014,41.9830059,-87.7644631
23**,W,MELROSE,10-8-180    Snow and ice removal.,1/16/2014,9:55 AM,Transportation,1/1/1900,16,2014,41.9403873,-87.6856711
24**,N,WESTERN,10-8-180    Snow and ice removal.,1/16/2014,2:30 AM,Transportation,1/1/1900,16,2014,41.9252038,-87.6878883
24**,N,ROCKWELL,10-8-180    Snow and ice removal.,1/16/2014,2:00 AM,Transportation,1/1/1900,16,2014,41.9249137,-87.6925578
48**,W,HIRSCH,10-8-180    Snow and ice removal.,1/16/2014,9:47 AM,Transportation,1/1/1900,16,2014,41.9059819,-87.7460983
20**,N,ALBANY,10-8-180    Snow and ice removal.,1/21/2014,12:00 PM,Streets and Sanitation,1/1/1900,21,2014,41.9174046,-87.7052479
22**,S,BLUE ISLAND,10-8-180    Snow and ice removal.,1/21/2014,12:45 PM,Transportation,1/1/1900,21,2014,41.8523266,-87.6660823
25**,S,BLUE ISLAND,10-8-180    Snow and ice removal.,1/21/2014,1:38 AM,Transportation,1/1/1900,21,2014,41.847267,-87.6798759
61**,S,ARCHER,10-8-180    Snow and ice removal.,1/21/2014,9:22 AM,Transportation,1/1/1900,21,2014,41.7945345,-87.7703513
76**,S,STONY ISLAND,10-8-180    Snow and ice removal.,1/21/2014,11:59 AM,Transportation,1/1/1900,21,2014,41.7564528,-87.5863974
110**,S,HALSTED,10-8-180    Snow and ice removal.,1/21/2014,2:12 AM,Transportation,1/1/1900,21,2014,41.6940288,-87.6427352
10**,W,WILSON,10-8-180    Snow and ice removal.,1/22/2014,1:58 AM,Transportation,1/1/1900,22,2014,41.9654295,-87.6547885
27**,W,LAWRENCE,10-8-180    Snow and ice removal.,1/22/2014,9:00 AM,Transportation,1/1/1900,22,2014,41.9686872,-87.696661
45**,N,SHERIDAN,10-8-180    Snow and ice removal.,1/22/2014,1:00 AM,Transportation,1/1/1900,22,2014,41.9637529,-87.655186
16**,W,GRAND,10-8-180    Snow and ice removal.,1/22/2014,11:00 AM,Transportation,1/1/1900,22,2014,41.8912071,-87.6673715
5**,W,TAYLOR,10-8-180    Snow and ice removal.,1/22/2014,11:15 AM,Transportation,1/1/1900,22,2014,41.8703197,-87.6401617
1**,W,ILLINOIS,10-8-180    Snow and ice removal.,1/22/2014,2:20 AM,Transportation,1/1/1900,22,2014,41.8908374,-87.6310979
6**,W,DEMING,10-8-180    Snow and ice removal.,1/23/2014,12:00 PM,Streets and Sanitation,1/1/1900,23,2014,41.928039,-87.6442482
6**,W,DEMING,10-8-180    Snow and ice removal.,1/23/2014,12:00 PM,Streets and Sanitation,1/1/1900,23,2014,41.928039,-87.6442482
60**,N,MILWAUKEE,10-8-180    Snow and ice removal.,1/23/2014,12:00 PM,Streets and Sanitation,1/1/1900,23,2014,41.9905841,-87.7821124
6**,W,DEMING,10-8-180    Snow and ice removal.,1/23/2014,12:00 PM,Streets and Sanitation,1/1/1900,23,2014,41.928039,-87.6442482
46**,N,CENTRAL,10-8-180    Snow and ice removal.,1/24/2014,12:00 PM,Streets and Sanitation,1/1/1900,24,2014,41.9648548,-87.7183347
55**,W,LELAND,10-8-180    Snow and ice removal.,1/24/2014,12:00 PM,Streets and Sanitation,1/1/1900,24,2014,41.965748,-87.7651368
60**,S,ARCHER,10-8-180    Snow and ice removal.,1/27/2014,3:15 AM,Transportation,1/1/1900,27,2014,41.7953771,-87.7666047
41**,N,ELSTON,10-8-180    Snow and ice removal.,1/27/2014,10:34 AM,Transportation,1/1/1900,27,2014,41.9551748,-87.7217709
9**,W,ALTGELD,10-8-180    Snow and ice removal.,1/28/2014,12:00 PM,Streets and Sanitation,1/1/1900,28,2014,41.927222,-87.651669
1**,W,EUGENIE,10-8-180    Snow and ice removal.,1/29/2014,12:00 PM,Streets and Sanitation,1/1/1900,29,2014,41.9131844,-87.6335698
36**,N,WESTERN,10-8-180    Snow and ice removal.,1/29/2014,11:20 AM,Transportation,1/1/1900,29,2014,41.9468615,-87.6885182
12**,W,PRATT,10-8-180    Snow and ice removal.,1/29/2014,2:55 AM,Transportation,1/1/1900,29,2014,42.0058391,-87.6613945
15**,E,74TH,10-8-180    Snow and ice removal.,1/30/2014,1:55 AM,Transportation,1/1/1900,30,2014,41.760551,-87.5883824
37**,N,TALMAN,10-8-180    Snow and ice removal.,1/30/2014,9:30 AM,Transportation,1/1/1900,30,2014,41.948398,-87.695589
26**,W,FARRAGUT,10-8-180    Snow and ice removal.,1/30/2014,8:58 AM,Transportation,1/1/1900,30,2014,41.977024,-87.694291
9**,W,WRIGHTWOOD,10-8-180    Snow and ice removal.,1/31/2014,12:00 PM,Streets and Sanitation,1/1/1900,31,2014,41.929263,-87.651515
48**,N,FAIRFIELD,10-8-180    Snow and ice removal.,1/31/2014,12:00 PM,Streets and Sanitation,1/1/1900,31,2014,41.9685504,-87.6974672
7**,W,SCHUBERT,10-8-180    Snow and ice removal.,1/31/2014,12:00 PM,Streets and Sanitation,1/1/1900,31,2014,41.9318188,-87.6466925
27**,N,AUSTIN,10-8-180    Snow and ice removal.,1/31/2014,10:15 AM,Transportation,1/1/1900,31,2014,41.9294829,-87.776131
35**,S,CALIFORNIA,10-8-180    Snow and ice removal.,1/31/2014,12:20 PM,Transportation,1/1/1900,31,2014,41.829956,-87.695176
30**,S,KEDZIE,10-8-180    Snow and ice removal.,1/31/2014,11:20 AM,Transportation,1/1/1900,31,2014,41.8390231,-87.7048551
28**,S,KEDZIE,10-8-180    Snow and ice removal.,1/31/2014,12:45 PM,Transportation,1/1/1900,31,2014,41.8404136,-87.7052086
26**,S,KEDZIE,10-8-180    Snow and ice removal.,1/31/2014,12:55 PM,Transportation,1/1/1900,31,2014,41.8444774,-87.7050747
56**,W,GRAND,10-8-180    Snow and ice removal.,1/31/2014,10:00 AM,Transportation,1/1/1900,31,2014,41.9187656,-87.7657651
63**,W,FULLERTON,10-8-180    Snow and ice removal.,1/31/2014,9:05 AM,Transportation,1/1/1900,31,2014,41.9237654,-87.7830626
59**,W,NORTH,10-8-180    Snow and ice removal.,1/31/2014,9:40 AM,Transportation,1/1/1900,31,2014,41.9095839,-87.7729366
61**,W,DIVERSEY,10-8-180    Snow and ice removal.,1/31/2014,8:45 AM,Transportation,1/1/1900,31,2014,41.9312561,-87.7785923
60**,W,DIVERSEY,10-8-180    Snow and ice removal.,1/31/2014,8:40 AM,Transportation,1/1/1900,31,2014,41.9311407,-87.7759692
17**,N,CENTRAL,10-8-180    Snow and ice removal.,1/31/2014,8:10 AM,Transportation,1/1/1900,31,2014,41.9112078,-87.7655663
59**,W,NORTH,10-8-180    Snow and ice removal.,1/31/2014,9:45 AM,Transportation,1/1/1900,31,2014,41.9095839,-87.7729366
46**,S,CALIFORNIA,10-8-180    Snow and ice removal.,1/31/2014,9:10 AM,Transportation,1/1/1900,31,2014,41.8100854,-87.6942592
53**,S,ARCHER,10-8-180    Snow and ice removal.,1/31/2014,11:31 AM,Transportation,1/1/1900,31,2014,41.799546,-87.739488
18**,W,79TH,10-8-180    Snow and ice removal.,1/31/2014,2:47 AM,Transportation,1/1/1900,31,2014,41.7502877,-87.6682976
10**,E,67TH,10-8-180    Snow and ice removal.,1/31/2014,12:40 PM,Transportation,1/1/1900,31,2014,41.7732009,-87.6008799
75**,S,COTTAGE GROV,10-8-180    Snow and ice removal.,1/31/2014,1:39 AM,Transportation,1/1/1900,31,2014,41.7583964,-87.6057608
32**,W,BRYN MAW,10-8-180    Snow and ice removal.,1/31/2014,2:40 AM,Transportation,1/1/1900,31,2014,41.9830581,-87.7088695
34**,W,LAWRENCE,10-8-180    Snow and ice removal.,1/31/2014,10:50 AM,Transportation,1/1/1900,31,2014,41.9686551,-87.713985
47**,N,VIRGINIA,10-8-180    Snow and ice removal.,1/31/2014,3:30 AM,Transportation,1/1/1900,31,2014,41.9666943,-87.6979407
32**,N,KEDZIE,10-8-180    Snow and ice removal.,1/31/2014,11:30 AM,Transportation,1/1/1900,31,2014,41.9401715,-87.7076449
54**,W,CHICAGO,10-8-180    Snow and ice removal.,1/31/2014,1:00 AM,Transportation,1/1/1900,31,2014,41.8952093,-87.7609288
52**,W,CHICAGO,10-8-180    Snow and ice removal.,1/31/2014,3:09 AM,Transportation,1/1/1900,31,2014,41.895197,-87.7558482
12**,N,LONG,10-8-180    Snow and ice removal.,1/31/2014,11:20 AM,Transportation,1/1/1900,31,2014,41.9022035,-87.7609051
14**,N,CICERO,10-8-180    Snow and ice removal.,1/31/2014,2:30 AM,Transportation,1/1/1900,31,2014,41.9073484,-87.7469966
53**,W,CHICAGO,10-8-180    Snow and ice removal.,1/31/2014,2:39 AM,Transportation,1/1/1900,31,2014,41.8951109,-87.7583291
55**,W,CHICAGO,10-8-180    Snow and ice removal.,1/31/2014,12:05 PM,Transportation,1/1/1900,31,2014,41.8951202,-87.7639297
8**,N,LEAMINGTON,10-8-180    Snow and ice removal.,1/31/2014,3:16 AM,Transportation,1/1/1900,31,2014,41.894959,-87.7543753
50**,W,DIVISION,10-8-180    Snow and ice removal.,1/31/2014,9:51 AM,Transportation,1/1/1900,31,2014,41.9023047,-87.7508609
45**,N,ELSTON,10-8-180    Snow and ice removal.,1/31/2014,11:40 AM,Transportation,1/1/1900,31,2014,41.9624385,-87.7322175
62**,N,WESTERN,10-8-180    Snow and ice removal.,1/31/2014,10:55 AM,Transportation,1/1/1900,31,2014,41.9949307,-87.6902384
63**,N,WESTERN,10-8-180    Snow and ice removal.,1/31/2014,12:30 PM,Transportation,1/1/1900,31,2014,41.9960749,-87.6901365
61**,N,WESTERN,10-8-180    Snow and ice removal.,1/31/2014,10:10 AM,Transportation,1/1/1900,31,2014,41.992465,-87.690083
40**,N,KEDZIE,10-8-180    Snow and ice removal.,1/31/2014,11:42 AM,Transportation,1/1/1900,31,2014,41.9539757,-87.7080169
**,E,BALBOA,10-8-180    Snow and ice removal.,1/31/2014,2:30 AM,Transportation,1/1/1900,31,2014,41.873086,-87.6273151
85**,S,COTTAGE GROVE,10-8-180    Snow and ice removal.,1/31/2014,2:50 AM,Transportation,1/1/1900,31,2014,41.7402587,-87.6049966
4**,S,DEARBORN,10-8-180    Snow and ice removal.,1/31/2014,2:20 AM,Transportation,1/1/1900,31,2014,41.8767438,-87.6294606
48**,S,LAKE PARK,10-8-180    Snow and ice removal.,2/2/2014,12:00 PM,Streets and Sanitation,1/2/1900,2,2014,41.8074701,-87.5912586
7**,E,41ST,10-8-180    Snow and ice removal.,2/2/2014,12:00 PM,Streets and Sanitation,1/2/1900,2,2014,41.820526,-87.609465
6**,E,BOWEN,10-8-180    Snow and ice removal.,2/2/2014,12:00 PM,Streets and Sanitation,1/2/1900,2,2014,41.8196187,-87.6116083
6**,E,BOWEN,10-8-180    Snow and ice removal.,2/2/2014,12:00 PM,Streets and Sanitation,1/2/1900,2,2014,41.8196187,-87.6116083
6**,E,BOWEN,10-8-180    Snow and ice removal.,2/2/2014,12:00 PM,Streets and Sanitation,1/2/1900,2,2014,41.8196187,-87.6116083
7**,E,BOWEN,10-8-180    Snow and ice removal.,2/3/2014,12:00 PM,Streets and Sanitation,1/2/1900,3,2014,41.8196943,-87.6093
38**,N,PAULINA,10-8-180    Snow and ice removal.,2/3/2014,12:25 PM,Transportation,1/2/1900,3,2014,41.9507306,-87.6715931
4**,W,CHICAGO,10-8-180    Snow and ice removal.,2/3/2014,3:00 AM,Transportation,1/2/1900,3,2014,41.8965521,-87.638682
42**,W,FILLMORE,10-8-180    Snow and ice removal.,2/4/2014,12:00 PM,Streets and Sanitation,1/2/1900,4,2014,41.8679184,-87.7301334
42**,S,LANGLEY,10-8-180    Snow and ice removal.,2/4/2014,12:00 PM,Streets and Sanitation,1/2/1900,4,2014,41.818423,-87.609574
42**,S,LANGLEY,10-8-180    Snow and ice removal.,2/4/2014,12:00 PM,Streets and Sanitation,1/2/1900,4,2014,41.818423,-87.609574
39**,W,MARQUETTE,10-8-180    Snow and ice removal.,2/4/2014,2:08 AM,Transportation,1/2/1900,4,2014,41.7716177,-87.7202858
36**,N,WESTERN,10-8-180    Snow and ice removal.,2/4/2014,9:40 AM,Transportation,1/2/1900,4,2014,41.9468615,-87.6885182
22**,S,WESTERN,10-8-180    Snow and ice removal.,2/4/2014,3:50 AM,Transportation,1/2/1900,4,2014,41.8514976,-87.6869908
38**,N,ELSTON,10-8-180    Snow and ice removal.,2/4/2014,2:50 AM,Transportation,1/2/1900,4,2014,41.9503598,-87.7145621
8**,E,86TH,10-8-180    Snow and ice removal.,2/4/2014,9:03 AM,Transportation,1/2/1900,4,2014,41.7384519,-87.6048167
8**,E,86TH,10-8-180    Snow and ice removal.,2/4/2014,8:41 AM,Transportation,1/2/1900,4,2014,41.7384519,-87.6048167
8**,W,111TH,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.6923515,-87.6423195
12**,W,111TH,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.6925081,-87.6523547
76**,S,JEFFERY,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.7569018,-87.5763436
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.6986345,-87.6429395
110**,S,GREEN,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.693913,-87.643994
8**,E,85TH,10-8-180    Snow and ice removal.,2/4/2014,9:55 AM,Transportation,1/2/1900,4,2014,41.7402594,-87.6048618
8**,E,85TH,10-8-180    Snow and ice removal.,2/4/2014,9:21 AM,Transportation,1/2/1900,4,2014,41.7402594,-87.6048618
47**,S,INGLESIDE,10-8-180    Snow and ice removal.,2/4/2014,3:30 AM,Transportation,1/2/1900,4,2014,41.8091016,-87.6030636
8**,W,111TH,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.6923515,-87.6423195
110**,S,GREEN,10-8-180    Snow and ice removal.,2/4/2014,#MULTIVALUE,Transportation,1/2/1900,4,2014,41.693913,-87.643994
39**,N,KEDVALE,10-8-180    Snow and ice removal.,2/4/2014,11:46 AM,Transportation,1/2/1900,4,2014,41.9518134,-87.7307785
1**,W,SUPERIOR,10-8-180    Snow and ice removal.,2/4/2014,10:50 AM,Transportation,1/2/1900,4,2014,41.8956518,-87.6312218
32**,W,51ST,10-8-180    Snow and ice removal.,2/5/2014,10:00 AM,Streets and Sanitation,1/2/1900,5,2014,41.800846,-87.7037392
12**,W,111TH,10-8-180    Snow and ice removal.,2/5/2014,10:30 AM,Transportation,1/2/1900,5,2014,41.6925081,-87.6523547
8**,W,111TH,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.6923515,-87.6423195
12**,W,111TH,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.6925081,-87.6523547
76**,S,JEFFERY,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.7569018,-87.5763436
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.6986345,-87.6429395
110**,S,GREEN,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.693913,-87.643994
111**,S,VINCENNES,10-8-180    Snow and ice removal.,2/5/2014,12:22 PM,Transportation,1/2/1900,5,2014,41.691845,-87.6635377
12**,W,111TH,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.6925081,-87.6523547
76**,S,JEFFERY,10-8-180    Snow and ice removal.,2/5/2014,#MULTIVALUE,Transportation,1/2/1900,5,2014,41.7569018,-87.5763436
2**,E,31ST,10-8-180    Snow and ice removal.,2/6/2014,12:00 PM,Streets and Sanitation,1/2/1900,6,2014,41.8383559,-87.6218874
20**,W,MADISON,10-8-180    Snow and ice removal.,2/6/2014,12:00 PM,Streets and Sanitation,1/2/1900,6,2014,41.881583,-87.676926
55**,S,ARCHER,10-8-180    Snow and ice removal.,2/6/2014,12:15 PM,Transportation,1/2/1900,6,2014,41.7983158,-87.7470582
96**,S,WINCHESTER,10-8-180    Snow and ice removal.,2/6/2014,12:30 PM,Transportation,1/2/1900,6,2014,41.7191386,-87.671065
82**,S,ADA,10-8-180    Snow and ice removal.,2/6/2014,11:35 AM,Transportation,1/2/1900,6,2014,41.7448129,-87.6574631
31**,W,51ST,10-8-180    Snow and ice removal.,2/6/2014,10:36 AM,Transportation,1/2/1900,6,2014,41.800904,-87.7018816
51**,S,KEDZIE,10-8-180    Snow and ice removal.,2/6/2014,10:36 AM,Transportation,1/2/1900,6,2014,41.8006694,-87.703946
54**,S,AUSTIN,10-8-180    Snow and ice removal.,2/6/2014,11:27 AM,Transportation,1/2/1900,6,2014,41.7941728,-87.772112
61**,S,ARCHER,10-8-180    Snow and ice removal.,2/6/2014,11:27 AM,Transportation,1/2/1900,6,2014,41.7945345,-87.7703513
8**,W,111TH,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.6923515,-87.6423195
12**,W,111TH,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.6925081,-87.6523547
76**,S,JEFFERY,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.7569018,-87.5763436
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.6986345,-87.6429395
110**,S,GREEN,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.693913,-87.643994
**,N,HOMAN,10-8-180    Snow and ice removal.,2/6/2014,8:14 AM,Transportation,1/2/1900,6,2014,41.8809133,-87.7109973
13**,N,PULASKI,10-8-180    Snow and ice removal.,2/6/2014,8:34 AM,Transportation,1/2/1900,6,2014,41.904602,-87.7267821
48**,W,MADISON,10-8-180    Snow and ice removal.,2/6/2014,9:16 AM,Transportation,1/2/1900,6,2014,41.880902,-87.7456179
82**,S,SOUTH CHICAGO,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.745093,-87.5773462
107**,S,HALSTED,10-8-180    Snow and ice removal.,2/6/2014,8:29 AM,Transportation,1/2/1900,6,2014,41.6986345,-87.6429395
2**,E,ILLINOIS,10-8-180    Snow and ice removal.,2/7/2014,12:00 PM,Streets and Sanitation,1/2/1900,7,2014,41.8911505,-87.622212
25**,N,ORCHARD,10-8-180    Snow and ice removal.,2/7/2014,12:00 PM,Streets and Sanitation,1/2/1900,7,2014,41.9279438,-87.646731
2**,E,ILLINOIS,10-8-180    Snow and ice removal.,2/7/2014,12:00 PM,Streets and Sanitation,1/2/1900,7,2014,41.8911505,-87.622212
61**,S,ARCHER,10-8-180    Snow and ice removal.,2/7/2014,8:17 AM,Transportation,1/2/1900,7,2014,41.7945345,-87.7703513
67**,S,STONY ISLAND,10-8-180    Snow and ice removal.,2/7/2014,1:56 AM,Transportation,1/2/1900,7,2014,41.7725728,-87.5867873
57**,S,ARCHER,10-8-180    Snow and ice removal.,2/7/2014,12:48 PM,Transportation,1/2/1900,7,2014,41.7972089,-87.7543273
54**,S,LOREL,10-8-180    Snow and ice removal.,2/7/2014,12:18 PM,Transportation,1/2/1900,7,2014,41.7944983,-87.7565573
85**,S,CICERO,10-8-180    Snow and ice removal.,2/7/2014,8:38 AM,Transportation,1/2/1900,7,2014,41.7380559,-87.7414604
85**,S,CICERO,10-8-180    Snow and ice removal.,2/7/2014,8:26 AM,Transportation,1/2/1900,7,2014,41.7380559,-87.7414604
85**,S,CICERO,10-8-180    Snow and ice removal.,2/7/2014,8:06 AM,Transportation,1/2/1900,7,2014,41.7380559,-87.7414604
1**,E,75TH,10-8-180    Snow and ice removal.,2/7/2014,10:55 AM,Transportation,1/2/1900,7,2014,41.7584579,-87.6212085
53**,N,PULASKI,10-8-180    Snow and ice removal.,2/7/2014,9:40 AM,Transportation,1/2/1900,7,2014,41.97795,-87.7285636
32**,N,AUSTIN,10-8-180    Snow and ice removal.,2/7/2014,11:59 AM,Transportation,1/2/1900,7,2014,41.9384565,-87.7761943
2**,E,ILLINOIS,10-8-180    Snow and ice removal.,2/7/2014,12:00 PM,Streets and Sanitation,1/2/1900,7,2014,41.8911505,-87.622212
40**,W,IRVING PARK,10-8-180    Snow and ice removal.,2/10/2014,12:00 PM,Streets and Sanitation,1/2/1900,10,2014,41.9538721,-87.727975
70**,W,63RD,10-8-180    Snow and ice removal.,2/10/2014,8:21 AM,Transportation,1/2/1900,10,2014,41.7777799,-87.7966
53**,S,MONITOR,10-8-180    Snow and ice removal.,2/10/2014,8:57 AM,Transportation,1/2/1900,10,2014,41.7961363,-87.7687994
53**,S,MONITOR,10-8-180    Snow and ice removal.,2/10/2014,8:44 AM,Transportation,1/2/1900,10,2014,41.7961363,-87.7687994
71**,W,63RD,10-8-180    Snow and ice removal.,2/10/2014,7:48 AM,Transportation,1/2/1900,10,2014,41.7767383,-87.7985694
64**,S,HARLEM,10-8-180    Snow and ice removal.,2/10/2014,7:48 AM,Transportation,1/2/1900,10,2014,41.7752195,-87.8029079
54**,S,NORDICA,10-8-180    Snow and ice removal.,2/10/2014,9:08 AM,Transportation,1/2/1900,10,2014,41.793865,-87.7980484
64**,S,HARLEM,10-8-180    Snow and ice removal.,2/10/2014,8:08 AM,Transportation,1/2/1900,10,2014,41.7752195,-87.8029079
71**,W,63RD,10-8-180    Snow and ice removal.,2/10/2014,8:08 AM,Transportation,1/2/1900,10,2014,41.7767383,-87.7985694
70**,W,ARCHER,10-8-180    Snow and ice removal.,2/10/2014,9:08 AM,Transportation,1/2/1900,10,2014,41.7922884,-87.7966242
28**,S,LAWNDALE,10-8-180    Snow and ice removal.,2/11/2014,12:00 PM,Streets and Sanitation,1/2/1900,11,2014,41.8405213,-87.7176217
80**,S,BLACKSTONE,10-8-180    Snow and ice removal.,2/11/2014,12:00 PM,Streets and Sanitation,1/2/1900,11,2014,41.749506,-87.5885585
54**,S,MEADE,10-8-180    Snow and ice removal.,2/11/2014,9:31 AM,Transportation,1/2/1900,11,2014,41.794371,-87.7745616
78**,S,CICERO,10-8-180    Snow and ice removal.,2/11/2014,1:15 AM,Transportation,1/2/1900,11,2014,41.750832,-87.7417849
64**,S,CICERO,10-8-180    Snow and ice removal.,2/11/2014,12:45 PM,Transportation,1/2/1900,11,2014,41.7763889,-87.742499
41**,W,LAWRENCE,10-8-180    Snow and ice removal.,2/11/2014,8:23 AM,Transportation,1/2/1900,11,2014,41.9684141,-87.7307476
61**,N,RAVENSWOOD,10-8-180    Snow and ice removal.,2/11/2014,10:30 AM,Transportation,1/2/1900,11,2014,41.9921227,-87.6754957
86**,S,ASHLAND,10-8-180    Snow and ice removal.,2/11/2014,3:07 AM,Transportation,1/2/1900,11,2014,41.737028,-87.663479
83**,S,ASHLAND,10-8-180    Snow and ice removal.,2/11/2014,1:02 AM,Transportation,1/2/1900,11,2014,41.742708,-87.6635651
9**,N,HOYNE,10-8-180    Snow and ice removal.,2/12/2014,12:00 PM,Streets and Sanitation,1/2/1900,12,2014,41.8978431,-87.6798051
59**,N,SHERIDAN,10-8-180    Snow and ice removal.,2/12/2014,12:00 PM,Streets and Sanitation,1/2/1900,12,2014,41.989241,-87.6557739
8**,N,LOCKWOOD,10-8-180    Snow and ice removal.,2/13/2014,12:00 PM,Streets and Sanitation,1/2/1900,13,2014,41.8949033,-87.7580521
21**,E,71ST,10-8-180    Snow and ice removal.,2/13/2014,12:00 PM,Streets and Sanitation,1/2/1900,13,2014,41.7663537,-87.5737317
